gene,validation_g,validation_var,expression_eligible,mouse_pooled_g,human_hedges_g
ABTB1,0.07749320226255979,0.6432860854569219,True,0.1163996077259173,0.3438260684308026
ACAA2,-1.0485449582253203,0.7213890378156956,True,-0.6097161436838332,0.2866344644894067
ACAD8,-0.5107714877749183,0.6614919651945574,True,-0.5951515925041572,0.4300892775229178
ACAD9,-0.1853046207422513,0.6453098430334593,True,-0.3904427626053107,-1.3387350469585266
ACADL,0.7188592335952942,0.6797684712660867,True,0.463904773831449,0.9621629496189296
ACADM,-0.09309500060827866,0.6434761913670183,True,-1.4880906493405204,-0.2742911494435507
ACADS,0.0036715971700119134,0.6428581057589843,True,-0.6916116390953968,0.1977870780856891
ACADSB,-0.026488681815277106,0.6429072607331651,True,1.4529108848400516,-0.9375338858369217
ACADVL,-0.7166050071855602,0.6795373383088156,True,-0.1825250429014147,1.2556895768395422
ACAT1,-0.15708092726861755,0.6446196012651121,True,0.9697529970810324,0.0014396556436207
ACBD3,-0.6227310673954839,0.6705567130213942,True,-0.3057600278489876,0.4919850438206044
ACBD5,0.1617212710429595,0.6447252692505536,True,-1.8516333004634764,-0.0856756018677276
ACD,-0.013006414414297538,0.642869226201137,True,0.3262588562006338,-0.1334951026822136
ACER2,-0.56820588213028,0.665918423177675,True,1.8990475740184247,-0.7006878077523964
ACER3,-0.7627657848200603,0.6844151173208688,True,0.7043756400116249,-0.5410020756380233
ACIN1,-0.5722894647016722,0.6662510879577519,True,-0.8331022719325551,-0.9494371664619458
ACLY,-1.3517333796092097,0.7733702235392669,True,-0.1940641342937247,0.6436818349375771
ACO2,-0.43075069257001836,0.6561104399392537,True,0.942938301174597,0.3219424698619296
ACOT11,1.2929474707240858,0.7622652258608437,True,0.1211968034816043,-0.1457854452612994
ACOT13,-0.6972583657142162,0.6775835163256043,True,0.0959331107675718,0.4633546806772677
ACOT7,-0.28770094005462127,0.648769416493451,True,2.064121158175804,0.4915145183650532
ACOT8,7.33075951258793,4.481431073671316,True,0.2154913278714724,0.1711304898281684
ACOX1,-2.952908207223191,1.2656904914490057,True,-0.5769473254567332,-0.4963846682966068
ACOX3,-0.739589252851801,0.6819280187809919,True,0.1423305061134665,-1.1443045127824605
ACOXL,0.8957112568887378,0.7001641896940859,True,0.8629421250547038,0.6034795421329181
ACP1,-0.6395481519903942,0.672072988479595,True,1.428256755059234,0.932219479289291
ACP2,-0.1711409275661832,0.6449492297920153,True,0.5541704000729952,0.2430678574769101
ACP6,-0.5946496799243361,0.6681148744167226,True,0.3144403384176911,0.5726200178501645
ACSF2,-0.003146186923348789,0.642857849892297,True,0.5149905771694231,-0.1206499369766444
ACSF3,-0.11243625780330671,0.6437601365763438,True,1.304508122632628,0.2548850293552665
ACSS1,0.051540830084329504,0.6430468897975559,True,0.1113052948900896,-0.6099802011484745
ACSS2,1.044687473538523,0.7208122798120217,True,0.6645078286368117,-0.3406206288408711
ACSS3,0.8672268346313087,0.6965773130503314,True,0.0117055081016741,1.0655883772829502
ACTR10,-0.20104868708550644,0.6457443267556291,True,0.4093697047590444,-0.8391303169059491
ACTR2,-1.2929159488925763,0.7622594036357708,True,0.0945822862350818,1.3231735022902826
ACTR5,-1.2845726852983088,0.7607233559867506,True,-0.1251152357076223,0.7189823492285506
ACTR6,0.32365361813020366,0.650339404609198,True,-0.4307524528155347,0.7033713612145446
ACTR8,-0.3126781460288849,0.64984054450029,True,-0.3992708842806618,0.4173833408122079
ACVR1,0.8740388830440577,0.6974245692194931,True,-0.8499510443651277,0.3136151513778354
ACVRL1,-0.27293718132408457,0.6481781932106526,True,-0.2233082807241136,0.6376124934199257
ACYP2,0.7527656455677508,0.6833325797962166,True,-0.7089022326749966,-1.8486474149914525
ADA,0.7309063255511957,0.6810160040521965,True,2.034654971064004,0.5600644960831404
ADAL,-0.37703566575021585,0.6530111352319792,True,-0.5162359806869562,-0.0973099848939345
ADAM10,0.19833506300596396,0.6456669140869701,True,0.3173245294341573,0.3539742190981497
ADAM15,-0.32034727616961567,0.6501873126678066,True,0.4007818092916436,0.6800834835406111
ADAM17,0.0116126227194665,0.6428667752147447,True,-0.278922278938913,-0.5168488683488488
ADAM8,-0.2954560987001597,0.64909245044708,True,1.0232330518311152,0.3220592425548644
ADAMTS13,0.461391303855401,0.6580629953766706,True,0.4380196764390709,-0.1820370909599431
ADAMTSL2,-0.17609270763688448,0.6450720458344922,True,-1.6238790905574567,-0.146615505496635
ADAR,-0.7886366920102659,0.6872819879989212,True,0.3996011181768488,0.1650370312528424
ADAT1,-0.8136424045586301,0.6901438544639964,True,-0.4294089193201602,-0.8430573865247192
ADAT2,0.9194096548979164,0.7032367223942505,True,1.4114480389333346,0.4474496831545689
ADCK1,1.6902468994983335,0.846923898661695,True,0.2108762706155572,-0.2755056165352985
ADCK2,0.9765212037470935,0.7109709758119767,True,-0.1331352733607946,0.2880989377030171
ADCK5,1.130468126265219,0.7341398703215426,True,0.3963316909520194,-0.1913753506323174
ADCY9,1.4983759651805357,0.8032236095021931,True,-0.3858807065439801,-1.0897825154929377
ADCYAP1R1,-0.3562138929915645,0.6519205955400147,True,-0.5840533863556753,0.435196467670151
ADH5,0.5363466254668533,0.6634048359035487,True,0.5330987777598499,0.6831704768634227
ADI1,0.6486090862372687,0.6729066961963961,True,-0.1034278140881438,1.5079028844015192
ADIPOR1,-0.13902458877515675,0.6442377025917215,True,0.0185860961298314,1.271252621287128
ADIPOR2,-1.1668988725347387,0.7401180699087746,True,0.464567740392403,0.0026321175758225
ADK,-0.5735125689413875,0.6663511904809821,True,-1.5142894365460735,-1.0709146004957149
ADM,0.6258343393183634,0.6708334728764324,True,1.5514391422532885,0.3748262821391266
ADNP,-0.4544398680468262,0.6576082566907441,True,-0.8603503908181169,-0.2439552884659347
ADNP2,0.5555818246491028,0.6649050831343162,True,-0.6470202013468527,0.0962851412867478
ADO,-0.4199810771184227,0.6554560075098251,True,-0.1244261842772201,1.3819596588470964
ADORA2B,-0.0485378342708416,0.6430254229539789,True,-0.0048120404022472,-0.0281064568671295
ADPGK,-0.4035872011568731,0.6544916163526885,True,0.4974758491851034,0.3657402026885577
ADPRH,0.33953233817174383,0.6510915863331694,True,1.4990971967112878,1.2000737730033917
ADRA2C,1.2009868352332764,0.7458835270288315,True,0.5856532342964105,0.9039726150719914
ADRB1,-0.9967750422851948,0.7138257489230466,True,-0.9096528758208738,-0.1794893795616368
ADRB2,1.0747288545260854,0.7253601507679251,True,-0.7884438178024378,0.5324108994622895
AEBP2,0.35767954630566323,0.6519953327032447,True,0.3520438117306433,-0.174085632932672
AEN,-1.305039230937796,0.7645090995919082,True,0.3795630127795721,-0.1415501285743295
AFAP1,-0.6668232163460551,0.674618085847007,True,-1.149936368757671,-1.7482311245468185
AFAP1L1,-0.21281859555050442,0.6460922681865778,True,-1.5837283760067895,0.9669369262422072
AFAP1L2,0.42228622164482316,0.6555946894993615,True,-1.4545606932787187,-0.0455974299129351
AFF1,0.3043664553977126,0.6494742099408121,True,0.0570209393523547,0.3055588405944872
