rho_pooled_mouse,rho_original_human,n_genes
0.03741170500203566,0.18275266667825915,5777.0
0.06772060003595334,0.15993412269974147,5947.0
-0.0101974798726008,0.14736515950515164,5937.0
0.048213893099327894,0.13300346886903894,5938.0
0.025444957583009842,0.15307467003083622,5937.0
0.025137808885608407,0.08034405252379613,5942.0
0.02026870420768633,0.11094725068239067,5852.0
0.05770277731692106,0.1509458791675744,5950.0
0.031327209235088777,-0.004575839065866003,5946.0
-0.0003452245641768899,0.18170776930894111,5938.0
0.06910524489746145,0.19756319326300084,5930.0
0.046374986536056755,0.18945633746451196,5923.0
0.03576679222254038,0.04947694378610156,5932.0
0.04601317971101746,0.198502912534142,5949.0
0.0794535940422458,0.16307820494154435,5950.0
0.04907012109374144,0.18207375193833808,5945.0
0.020206686324550947,0.1468958229184153,5935.0
0.04286702904232695,0.1621200735465339,5858.0
0.05658648388715478,0.18405159885307687,5936.0
0.006459144078828744,0.14312268120145588,5938.0
0.057564495859009454,0.10893509326325049,5953.0
,,0.0
0.021436970627092742,0.1001215869326872,5952.0
0.03217636514412882,0.06682073692614982,5943.0
0.028851545912921717,0.005798025453152238,5936.0
0.01709479902990425,0.09731762143740473,5935.0
0.0930319113110664,0.166581517356274,5946.0
0.11644357851949928,0.02337929057743233,5945.0
0.07369916087265846,0.26224099144925617,5929.0
0.08239608084153584,0.25600647882953614,5935.0
-0.011568006112411062,0.17435353278907223,5916.0
0.06116273542456315,0.12757777882063537,5943.0
-0.005873943241216526,0.18454023348620782,5841.0
0.055817990535616965,0.14710853903662485,5929.0
0.11349992777234978,0.021797699548194608,5934.0
0.046790305066447366,0.07657794975036972,5931.0
0.03055352209651458,0.14062790206727627,5939.0
-0.0009630574011476769,0.0772463149746882,5901.0
0.039733091235241116,0.14212118314456001,5940.0
0.047231373766155646,0.040579864308691156,5949.0
0.02742578004103289,0.030411522361006648,5951.0
,,0.0
0.0757593076519705,0.11044710022626962,5951.0
0.02106891617860195,0.034479397599636856,5949.0
0.08296430207748287,0.1692206892033467,5892.0
0.06434100704145683,0.13503903204646173,5950.0
-0.03503351228914617,-0.02494835670682183,5951.0
0.036928610053313646,0.12418220221327299,5781.0
0.011150247276473672,0.1508184443297759,5935.0
0.01216967217787574,0.13745222438984617,5951.0
0.01576233836383712,0.032593440694958745,5946.0
0.0174072503364445,0.07937937660397709,5866.0
0.021603649410599095,0.2912986414182731,5917.0
0.056351321588876714,0.1348147698984664,5936.0
0.0675070623968165,0.17142086836470907,5915.0
0.043539744555116174,0.19404618873859367,5904.0
0.019533607196623056,0.02788644693758029,5948.0
0.051748895434858805,0.2361919173013383,5925.0
0.09586050938566126,0.08746410159417427,5956.0
0.043310273628732826,0.026805303023839402,5939.0
0.044320984426371994,0.10244077687164521,5945.0
0.03517196797026901,0.22792889454316945,5955.0
0.0380105654840348,0.1275133330260506,5946.0
0.0665203840419923,0.14554360060799534,5938.0
0.0443310491151242,0.12992867704269945,5946.0
0.071529198602417,0.15599155502657777,5932.0
0.05693242861848965,0.2088843668951374,5945.0
0.03630781493478952,0.2363175066753371,5931.0
0.02432158751405648,0.010836124894426305,5949.0
0.01488797012749473,0.13340538421518794,5942.0
0.044515825649379386,0.15181307613039585,5944.0
0.04740672148172469,0.02904860391939108,5936.0
0.03314876310510443,0.11952729406858623,5946.0
0.05879666624108013,0.0682911226235261,5953.0
0.06319984481691807,0.2096451052514297,5948.0
0.07491597751757044,0.04322062571663555,5895.0
0.08315168836521886,0.19075568861752615,5949.0
0.08184643744720647,0.2139641311711964,5948.0
0.044309740565245934,0.15149342567779206,5955.0
0.020313129265361496,0.19302245659291817,5938.0
0.1114312832175346,0.21326811334154558,5931.0
-0.006044108227399498,0.1782532746573486,5932.0
,,0.0
0.050337352195051414,0.17232534846851924,5952.0
0.06044818686539134,0.1437813094747628,5948.0
0.04068582507264408,0.07198740530386347,5946.0
0.006664068703738177,0.15717897195673694,5942.0
0.08295974179633021,0.027464309291426424,5927.0
0.04623143803268045,0.16127007787243752,5944.0
0.026774502973736673,0.20780198914541906,5931.0
0.03150583744198407,0.1992776007233546,5908.0
0.053901619508220595,0.14696691560716105,5898.0
0.04299529351432773,0.08658571544939885,5937.0
0.024448958951029998,0.1552298872119065,5942.0
0.013019188663059898,0.04266483343147259,5949.0
,,0.0
0.0019461531547799358,0.09775657325076276,5905.0
0.041882400760478555,0.24579616220719835,5943.0
0.02679789038975309,0.009910625036365563,5944.0
0.017325579690535692,0.16403811986603287,5952.0
0.0337686792896649,-0.013781819390068294,5945.0
0.05471195600361942,0.12429341238011732,5944.0
0.07571694583146837,0.26045001104926574,5944.0
0.04868117469223408,0.1292368932325906,5952.0
0.05583173732471698,0.1608932524939859,5931.0
0.06559442477358074,0.13824741213809488,5927.0
-0.028480684103657204,0.009236582005650225,5940.0
0.04922443822100842,0.16870760733359583,5928.0
0.0031422633396306844,0.07634680236204407,5916.0
0.07206218151111704,0.12097112834443945,5955.0
0.02499678320007929,0.11560324919535275,5945.0
0.005751163458064001,0.13507772430265033,5863.0
0.05818209917655024,0.08158118730766004,5925.0
0.02479434611426593,0.22999785906124967,5954.0
0.04262941757681039,0.09464350146620785,5944.0
0.050922647033006786,0.1715324393782299,5925.0
0.0768711304570091,0.187870133554354,5936.0
0.01947212374203586,0.03627769279732107,5908.0
0.08584375550422614,0.22238740779645277,5937.0
0.0722157751475098,0.2253434612721274,5938.0
0.032559750958667116,0.00916589976725035,5941.0
0.02960242730437157,0.2443378868272005,5910.0
0.011648545120817254,0.15356602076562495,5952.0
-0.006561643607565478,0.09425447650602257,5912.0
0.016877551117440142,0.1834102454556534,5908.0
0.04495100379451453,0.12395824946572967,5940.0
-0.013655396167065483,0.11141343633599421,5943.0
0.015373464810270765,0.1561236347753544,5931.0
0.05223462656090872,0.19449495746229295,5953.0
,,0.0
0.034885370374035926,0.01202888816483692,5938.0
,,0.0
0.014607855536424843,0.0835194335355483,5921.0
0.044420746140406045,0.1612385289549962,5908.0
0.08496333765110274,0.17755105666233081,5934.0
0.0166243930561876,0.12203943132729063,5934.0
0.04593354448902984,0.021127498694351755,5920.0
0.035659939190711955,0.10090662248113856,5934.0
0.05140024453049568,0.19121492545836224,5930.0
0.016903535623474204,0.03515732219139439,5934.0
0.019115784531443684,0.24649862695925456,5945.0
-0.0070936726813630125,0.17236612645439925,5941.0
0.03932134507664419,0.013187797414494756,5955.0
0.06117516721473957,0.06908757852664368,5943.0
0.06968318874780963,0.12566959160423538,5944.0
0.08482385790260666,0.13734174519837322,5944.0
-0.012359666508186776,0.11989215459040042,5922.0
0.05987714307885553,0.20513974767319904,5927.0
0.017567209785679334,0.07991714461198982,5946.0
0.09966335727009265,-0.00625983738918471,5947.0
-0.02574732850736616,0.06585821570039618,5829.0
-0.006733317595168048,-0.05228469405067226,5947.0
0.052357563938930686,0.19753325539142647,5934.0
0.018923004126916533,0.19159410153738798,5949.0
,,0.0
0.0019592422967940715,0.05615112770877596,5933.0
0.05395076885690519,0.10036055498589427,5943.0
0.0021652270550012592,0.016505782765025484,5926.0
0.06916203799452016,0.1676244432151662,5940.0
0.07370857869946666,0.09530960602416387,5946.0
,,0.0
0.020423024989221966,-0.006748759431251745,5943.0
0.048828520484990354,0.1150978683185446,5952.0
0.10203645659016286,0.0947826819621488,5939.0
0.048129480117959735,0.14657693995592944,5941.0
0.031002659497755897,0.03368863550702499,5951.0
-0.000528774232816784,0.20477077356577292,5926.0
0.04589464994570078,0.2072117312569577,5768.0
0.06067799023542155,0.21815117116803007,5924.0
0.04006900835717766,0.15716762993625832,5940.0
0.037757064940338925,0.18285715547215284,5947.0
-0.015331897813200697,0.14731244965692214,5942.0
0.06971608248264437,0.14376009144546736,5916.0
0.01810861843957738,0.07621889792414643,5950.0
-0.0018678590669669608,0.14491638621297437,5890.0
0.040350580047893075,0.17844079520987238,5954.0
0.02094030663069095,0.12174868916682766,5917.0
0.07379418627082913,0.155399661838435,5946.0
0.06706150418527287,0.15282748020212325,5795.0
0.034036854309390234,0.05947155613989088,5948.0
0.06445534668236252,0.1494385414905239,5952.0
0.008745236955399777,0.0485486399464648,5944.0
0.05110713683154519,0.11663466263622241,5953.0
0.0664836671089753,0.12367002465730655,5936.0
0.015314549742732214,0.02711731475774501,5939.0
0.05184531537769846,0.1480088343979122,5907.0
0.04368569782825729,0.05694999933060302,5910.0
-0.005561116702478911,0.08164252813658833,5933.0
0.04132624394166138,0.20424033098693395,5952.0
0.03063993021445099,0.12165940786647154,5947.0
0.07578303913217171,0.11632970042180432,5930.0
0.023158946000556735,0.16926999213760446,5932.0
0.004643443679508506,0.11474446930765919,5903.0
0.10188421247449962,0.19815997562966944,5950.0
0.01606061217719187,0.20669755662427663,5862.0
0.042968299551012494,0.10691410106322956,5953.0
0.050295483318718394,0.04567266219985324,5937.0
0.05496210878596603,0.10699945640261581,5946.0
0.00818550193331566,0.15624264752370867,5951.0
