gene,validation_g,validation_var,expression_eligible,mouse_pooled_g,human_hedges_g
A4GALT,0.5632209901475804,0.7063189021345192,True,0.5105556151189915,-0.4152874391330681
AAAS,-0.9864857517136665,0.7883109339584263,True,0.3617209604161238,-0.5034854484308984
AACS,1.1327009142362106,0.82704308680561,True,0.9555542431074524,-0.1587078862966965
AAGAB,0.725447791727629,0.7324509789819783,True,-0.4014426779081838,-0.6686562477613032
AAK1,0.6155113639578428,0.7140234465618222,True,-0.8960601967890512,0.4561817299034147
AAMP,-0.09058166599647474,0.6676922964435037,True,-0.4715051880399076,1.0574431445154118
AASDH,-0.7028896782076447,0.7284234041330224,True,-0.1307232560192909,0.3077106848430996
AASDHPPT,0.7313830334221652,0.7335318093638926,True,0.6200446988546432,0.579495276620896
AASS,1.431543705642053,0.9228313393120893,True,-0.527505969504733,0.8296309343324445
AATF,0.006614020154559799,0.6666721348244923,True,0.5906467792482006,0.5299953459110096
AATK,-0.2772123926885548,0.6762725054991808,True,0.4260993028222538,-2.2755567882444567
ABAT,-0.3505963914978171,0.682031395383078,True,-0.1369886079257525,0.3282851445910482
ABCB10,-2.1974456244973446,1.270262575744482,True,-0.9593817518542164,-0.6948173309481805
ABCB7,-0.05712902228403946,0.6670746323150579,True,-0.0085784611923566,0.6399302636556108
ABCB8,0.04106728549555508,0.6668774819089133,True,0.8118559520005608,-0.4243179804263415
ABCB9,-0.07064087300692348,0.6672904332840641,True,0.0253039659688414,-1.560220461822004
ABCD3,-0.20816989728782945,0.6720835049337698,True,-0.1894943166649219,-0.2617565630772219
ABCD4,1.2301575263739484,0.8558276091284756,True,-0.250507281370298,0.9181998657170046
ABCE1,-0.04987446979346549,0.6669775995088141,True,0.6116435328533267,1.2707338827375527
ABCF1,1.2838556075604801,0.8727023192997279,True,-0.419136989396423,0.713381392763003
ABCF3,-0.9128981760206331,0.7708395516393914,True,0.0693212028213017,0.4373682326185278
ABHD10,-1.0894970066712346,0.8150421326098641,True,-0.7397196673985565,0.3768946092120053
ABHD11,-0.7977749569714894,0.7462222769130243,True,1.2390527779781573,0.3126994410996001
ABHD12,-0.4242269273939697,0.6891627274074327,True,0.2785776435962661,-0.2440689133514942
ABHD13,0.13349483938050868,0.6688942756843201,True,0.0379612050702485,1.525701227251934
ABHD14B,0.1345683596206659,0.6689302470930413,True,-0.5483386510326363,0.3397498228264343
ABHD16A,0.12603320297447074,0.6686522126981671,True,-0.0549819322210975,0.3162608462818365
ABHD2,1.3029414600838651,0.8788737227173509,True,-1.0851632267998872,-0.3703384433687393
ABHD3,1.1610340978813167,0.835166688722052,True,-0.1728708886595893,2.013777642734359
ABHD4,-0.3757864260927791,0.6843185964211146,True,0.7333623577834358,1.7385747828453917
ABHD5,-0.029059124830986927,0.6667722207586595,True,-1.7676834579893972,2.054586051906159
ABHD6,-1.0412506215762756,0.8021920237832891,True,0.4682066910772916,-1.937282814148361
ABHD8,-0.20550925609787027,0.6719459234594042,True,1.384540075895467,0.3932677933506257
ABI1,-0.044800465753759545,0.6669175518831358,True,0.4577391520739004,0.4619765181292137
ABI2,0.144221678331183,0.6692666532292495,True,0.0781366095795974,-0.5940009927261418
ABI3,-0.19239017916866183,0.6712934142967354,True,1.225941722943507,0.6593586803061403
ABLIM2,0.9537794955685444,0.78037858243754,True,-0.2141236264411161,-0.2379061100251556
ABT1,-0.06284911315792839,0.6671604180447589,True,-0.061344553302808,1.04626177348947
ABTB1,0.10754270923335897,0.668112345955323,True,0.1163996077259173,0.3438260684308026
ACAA2,-0.9393555528342822,0.7769652734967416,True,-0.6097161436838332,0.2866344644894067
ACAD8,0.4644465664643077,0.6936304933042272,True,-0.5951515925041572,0.4300892775229178
ACAD9,-0.8068392649160232,0.7480403665929453,True,-0.3904427626053107,-1.3387350469585266
ACADM,-1.5885604603622114,0.9821072086949418,True,-1.4880906493405204,-0.2742911494435507
ACADS,0.1694613693938123,0.6702563111312699,True,-0.6916116390953968,0.1977870780856891
ACADSB,-2.7592573026361786,1.6183542744355517,True,1.4529108848400516,-0.9375338858369217
ACADVL,0.2323438504706945,0.6734146247731102,True,-0.1825250429014147,1.2556895768395422
ACAT1,-0.6394568066350673,0.7177797926106564,True,0.9697529970810324,0.0014396556436207
ACBD3,0.11614787245211951,0.6683529577010608,True,-0.3057600278489876,0.4919850438206044
ACBD5,-1.0736451127436786,0.8107558951814648,True,-1.8516333004634764,-0.0856756018677276
ACD,0.06261239919762326,0.667156705733327,True,0.3262588562006338,-0.1334951026822136
ACER2,2.281250724084585,1.3171797749337222,True,1.8990475740184247,-0.7006878077523964
ACER3,0.8160563952278407,0.7499101716906988,True,0.7043756400116249,-0.5410020756380233
ACIN1,-0.3623601074430079,0.6830797725999301,True,-0.8331022719325551,-0.9494371664619458
ACLY,0.20377769063430026,0.6718573350666976,True,-0.1940641342937247,0.6436818349375771
ACO2,-1.8643272262866857,1.1011311675008926,True,0.942938301174597,0.3219424698619296
ACOT11,1.1494779388443093,0.8318291081528868,True,0.1211968034816043,-0.1457854452612994
ACOT13,-0.7336567736877548,0.7339481993639073,True,0.0959331107675718,0.4633546806772677
ACOT7,0.3152439342266596,0.6790890089250045,True,2.064121158175804,0.4915145183650532
ACOT8,0.6846865312431949,0.7252661224248964,True,0.2154913278714724,0.1711304898281684
ACOX1,-0.5488548486616905,0.7043218722790975,True,-0.5769473254567332,-0.4963846682966068
ACOX3,0.1965229158979031,0.6714943237257934,True,0.1423305061134665,-1.1443045127824605
ACP1,0.485966926983863,0.6961871484319341,True,1.428256755059234,0.932219479289291
ACP2,-1.9300033850334382,1.1322807999467328,True,0.5541704000729952,0.2430678574769101
ACP6,-0.9364594979377067,0.7762862155763843,True,0.3144403384176911,0.5726200178501645
ACSF2,-3.6689512116512337,2.3493170408512984,True,0.5149905771694231,-0.1206499369766444
ACSF3,0.9257765123120878,0.7737994355102583,True,1.304508122632628,0.2548850293552665
ACSS1,-0.7513870276751805,0.7372394748364844,True,0.1113052948900896,-0.6099802011484745
ACSS2,-0.7888903553197614,0.7444601657562341,True,0.6645078286368117,-0.3406206288408711
ACSS3,0.9544610162831988,0.7805411456172112,True,0.0117055081016741,1.0655883772829502
ACTR10,-0.7863961711278357,0.7439690339122317,True,0.4093697047590444,-0.8391303169059491
ACTR2,-0.8988413654050523,0.767656141687069,True,0.0945822862350818,1.3231735022902826
ACTR5,-0.8645325654314095,0.7600937362530934,True,-0.1251152357076223,0.7189823492285506
ACTR6,-0.7153285736695993,0.7306285377051895,True,-0.4307524528155347,0.7033713612145446
ACTR8,-0.1343516848484603,0.6689229635693691,True,-0.3992708842806618,0.4173833408122079
ACVR1,-1.89003458938057,1.1131955102985391,True,-0.8499510443651277,0.3136151513778354
ACVRL1,-0.6393477940172105,0.7177623668810008,True,-0.2233082807241136,0.6376124934199257
ACYP2,-0.3854944967955686,0.6852424175491252,True,-0.7089022326749966,-1.8486474149914525
ADAL,-0.4609853187324721,0.6932300996775265,True,-0.5162359806869562,-0.0973099848939345
ADAM10,-0.03847116540670114,0.6668516704876354,True,0.3173245294341573,0.3539742190981497
ADAM15,-0.8886778318454605,0.7653852027683602,True,0.4007818092916436,0.6800834835406111
ADAM17,0.7696107605877259,0.7407042570182188,True,-0.278922278938913,-0.5168488683488488
ADAMTSL2,-0.7391678995207347,0.7349628146269035,True,-1.6238790905574567,-0.146615505496635
ADAR,-2.7133037648479283,1.5869188317089093,True,0.3996011181768488,0.1650370312528424
ADAT1,-1.083778402508249,0.8134886198845832,True,-0.4294089193201602,-0.8430573865247192
ADAT2,0.05230743785519493,0.6670086751735386,True,1.4114480389333346,0.4474496831545689
ADCK1,1.111329097653783,0.821048212078163,True,0.2108762706155572,-0.2755056165352985
ADCK2,0.32647161709580685,0.6799896312628105,True,-0.1331352733607946,0.2880989377030171
ADCK5,1.0460609013684854,0.8034470928381476,True,0.3963316909520194,-0.1913753506323174
ADCY9,0.7327406136089473,0.7337802675206687,True,-0.3858807065439801,-1.0897825154929377
ADCYAP1R1,-0.4591298674994947,0.6930166960704296,True,-0.5840533863556753,0.435196467670151
ADH5,-1.3045371339999021,0.8793938084147515,True,0.5330987777598499,0.6831704768634227
ADI1,-0.1602346128995447,0.66987605806305,True,-0.1034278140881438,1.5079028844015192
ADIPOR1,0.4113537013469361,0.6878181501181446,True,0.0185860961298314,1.271252621287128
ADIPOR2,-0.2966090007444376,0.6776637790819934,True,0.464567740392403,0.0026321175758225
ADK,-0.8690314857817848,0.7610686320766786,True,-1.5142894365460735,-1.0709146004957149
ADM,1.4605484203014083,0.933316877672284,True,1.5514391422532885,0.3748262821391266
ADNP,-0.8624936824972423,0.7596535857101234,True,-0.8603503908181169,-0.2439552884659347
