GSE199460__GSE210776,GSE199460__GSE95401,GSE199460__GSE279183,GSE210776__GSE95401,GSE210776__GSE279183,GSE95401__GSE279183,pooled_mouse__GSE279183,mean_within_mouse,mean_individual_mouse_human,within_minus_individual_cross,within_minus_pooled_cross,n_genes
0.5430135232023405,0.34581755357363403,0.023887412796501986,0.27485477831844296,0.06403898043079037,0.07376621366294449,0.08055195651175971,0.3878952850314725,0.05389753563007895,0.3339977494013936,0.3073433285197128,7655
0.5063819411468634,0.41626447530972066,0.14944386264155707,0.2275178816869617,0.06887110435081643,0.13605237042717272,0.14259626811992995,0.38338809938118196,0.11812244580651542,0.2652656535746665,0.240791831261252,7618
0.5191410895210267,0.37798078891433495,0.11885636221786251,0.22061955621657695,0.0746933244324116,0.13590557347866858,0.1375349891193289,0.3725804782173128,0.10981842004298088,0.26276205817433196,0.23504548909798392,7636
0.38350986064010123,0.2363438150914658,0.0948726313143693,0.015316735668887051,0.03608882173731338,0.09202509077495503,0.11453728424034958,0.21172347046681803,0.07432884794221256,0.13739462252460546,0.09718618622646845,7606
0.33371297575381637,0.39597060208005774,0.10251711580217468,0.16379868862910088,0.10958700790401373,0.09908003861154675,0.14291149002769507,0.297827422154325,0.10372805410591172,0.19409936804841327,0.15491593212662993,7579
0.47199902373096403,0.4283798670071281,0.12472802614554318,0.22139897667823,0.14698061271326202,0.11638221388073125,0.17585748973551277,0.3739259558054407,0.1293636175798455,0.2445623382255952,0.19806846606992792,7667
0.5450262162997248,0.27585961138534293,0.1021650281156851,0.10051446830193904,0.06874582664116546,-0.0034214650894742044,0.06359170725157803,0.3071334319956689,0.05582979655579212,0.25130363543987677,0.24354172474409086,7597
0.4532347554402044,0.20333546184062212,0.10791779234040468,0.007171647611520313,0.0933596953108119,0.0647441520435503,0.12652450412442795,0.22124728829744897,0.08867387989825563,0.13257340839919335,0.09472278417302102,7581
0.3576542559559477,0.38871650237616906,0.15754722871415672,0.11584027920985085,0.09655988374245471,0.11977525740019407,0.1697783976434784,0.28740367918065585,0.12462745661893516,0.1627762225617207,0.11762528153717744,7639
0.42545937740087747,0.4209010413057732,0.1188000028301969,0.14514632688498047,0.07827374001750675,0.09896718635796957,0.1358026489861865,0.3305022485305437,0.0986803097352244,0.23182193879531932,0.19469959954435723,7698
0.5259144178235268,0.28251673495236374,0.17464639373786942,0.08724450109688238,0.1053421084635537,0.07216706019166433,0.14938935240755383,0.2985585512909243,0.11738518746436248,0.1811733638265618,0.14916919888337046,7657
0.5289808870911632,0.13837388993598304,0.09122974550608084,0.039215630960989414,0.09592458202483585,0.04548049253757409,0.1036829249243781,0.23552346932937854,0.07754494002283026,0.15797852930654827,0.13184054440500043,7575
0.37858126590850516,0.1743037191345562,0.12712695922796527,0.022398089064854566,0.09152163040725263,0.0872387747098085,0.13331135934290042,0.19176102470263864,0.10196245478167547,0.08979856992096318,0.05844966535973822,7443
0.21269900989727616,0.4464020139051729,0.15366169624254036,0.17270864627309257,0.0836788583252022,0.16395563667180538,0.1799134065270995,0.27726989002518054,0.13376539707984933,0.1435044929453312,0.09735648349808104,7470
0.46143469351034594,0.25111085699772046,0.12723534989643118,0.11509316747319184,0.06320968630345727,0.13474072230766287,0.14977248916581526,0.27587957266041946,0.10839525283585044,0.16748431982456902,0.1261070834946042,7642
0.4566400886369258,0.08840644479520406,0.047725099883147666,0.027502976440603656,0.06993819114021732,-0.0019399943618436696,0.056389610226035274,0.19084983662424448,0.038574432220507104,0.15227540440373738,0.1344602263982092,7572
0.5238237173504442,0.1524137186517314,0.1123798834673986,0.12377820293544028,0.12078277595476967,0.04764249733238783,0.1357360581835387,0.26667187964587197,0.09360171891818538,0.1730701607276866,0.13093582146233326,7611
0.4338699797807015,0.22984206346353164,0.09756996749474184,0.01974355680862644,0.11071825032108042,-0.05887342905479468,0.08216804141715703,0.22781853335095317,0.04980492958700919,0.17801360376394398,0.14565049193379614,7620
0.15626492350953305,0.3636030549583496,0.09828106914433557,0.0926687202492775,0.03350842528806187,0.14466436268745023,0.11949582914057558,0.20417889957238675,0.09215128570661589,0.11202761386577086,0.08468307043181117,7611
0.4104229659305943,0.3678573919914917,0.1153301322675139,0.14000854203082144,0.06394209907708481,0.10707113345167645,0.12654911269328203,0.3060962999843025,0.09544778826542505,0.21064851171887744,0.17954718729102045,7597
0.585036610298057,0.40636028563736526,0.12090135525954053,0.2778765912273897,0.06705636794150259,0.10502074363793096,0.11813803439038001,0.42309116238760397,0.0976594889463247,0.32543167344127927,0.30495312799722396,7635
0.39637171171515234,0.30853871858952264,0.1497705730511801,0.09974855663705179,0.07590020067773992,0.16675523590745192,0.1735076194932316,0.26821966231390887,0.13080866987879067,0.1374109924351182,0.09471204282067727,7525
0.20043668178917956,0.35916854625550376,0.13453022675143492,0.15495477779802422,0.03505872417945368,0.1652750531431127,0.14007057650106217,0.23818666861423585,0.11162133469133377,0.1265653339229021,0.09811609211317368,7605
0.30646469993839515,0.2086998571407521,0.13803980405876584,-0.06148725219860518,0.10595051927787127,0.005557348544851823,0.1234223878088563,0.151225768293514,0.08318255729382965,0.06804321099968436,0.027803380484657705,7561
