rho_pooled_mouse,rho_original_human,n_genes
-0.0138354580675156,0.06466496857396642,6593.0
0.023763841596675148,0.08628285995363545,6564.0
0.02875664002714514,0.11452760215047504,6586.0
-0.006143260593820701,0.07450098809821898,6558.0
-0.004328566970549512,-0.03334608217570149,6593.0
-0.020261385127922357,0.05661238955865107,6543.0
-0.014761636229350375,-0.1409374633916325,6585.0
,,0.0
-0.01940621869268982,-0.026750051779976945,6577.0
-0.06111793771697883,0.05539427286891761,6562.0
-0.029399403959930865,0.032691562678509846,6554.0
-0.015202695370829222,0.07063861518514283,6596.0
-0.045622039650782875,0.07729319468399977,6567.0
-0.08939174575276872,0.052798554661942144,6567.0
-0.057039864815103584,-0.04098116083968871,6511.0
-0.007546017646204332,0.020831885083986628,6596.0
-0.04790676038011485,-0.020962450352661133,6598.0
-0.027116238113470283,0.12117823562244832,6588.0
0.016867124354635103,0.020445913318376936,6551.0
-0.004586186555769771,-0.03977122349377679,6563.0
0.014116541337603254,0.09755570821156352,6525.0
-0.00311939884241936,-0.04232293296556284,6576.0
-0.0400680291783742,0.005947377272293641,6596.0
-0.0715474858276711,-0.06446367384995486,6552.0
-0.061134707434596064,-0.03827217961553873,6359.0
,,0.0
-0.040303948343121496,0.06337248391451976,6587.0
0.03710773435629724,0.026936026188850434,6562.0
0.026716477777999313,-0.018118722187657203,6598.0
-0.002613877834158718,-0.07049305615021245,6563.0
-0.027262178942793643,-0.09586504370708779,6590.0
-0.02551058474097183,-0.06889809825767694,6595.0
0.037550935603731204,-0.09819221762271926,6520.0
-0.008668868831519972,-0.056899418324823425,6589.0
-0.014369816776235745,0.02734640618691381,6604.0
-0.0997489262825831,-0.015586476108247939,6550.0
0.00409249662067618,0.009349577344155027,6568.0
,,0.0
-0.06338572482017704,0.0758734852164362,6591.0
-0.0011807069850199052,0.07432375624505319,6558.0
0.007040233385632046,-0.003171802811401606,6587.0
-0.011214249708551983,-0.0784759738536272,6538.0
-0.00017543158882946455,0.01689333262619762,6543.0
-0.08265544042530411,0.062481606544681205,6581.0
,,0.0
,,0.0
-0.05013128148917093,0.04468513611294507,6566.0
-0.05524787571540709,-0.010296590302181682,6580.0
-0.07436177604924762,-0.06695766730453576,6580.0
-0.006358457265179232,-0.1487570904538612,6540.0
0.027060080842078435,0.10891239143084515,6542.0
-0.0368604484050566,0.01039393161186417,6381.0
0.07177226769756825,-0.00662303148260408,6593.0
0.02956809212642421,0.17219125620348916,6598.0
-0.03838498206493594,-0.0636555057953127,6578.0
-0.0924364346531804,-0.0469178214021282,6583.0
0.06999251297740353,0.07262116030429583,6567.0
-0.07678248530214561,-0.04026864507891319,6524.0
-0.01573091605309277,0.042641094414773706,6531.0
0.005021275189524426,-0.00895027195189298,6577.0
-0.09477861058204029,-0.036749680938303456,6568.0
-0.04360077229409097,0.0896305090185215,6597.0
0.04290093089918756,0.10483702344234852,6599.0
0.007714619476676993,0.02317285777208111,6596.0
0.014912041514532738,-0.016392189484945377,6597.0
-0.06846171332291832,0.025214944675342243,6493.0
-0.01797292768539085,0.13601818110379713,6577.0
0.04357780201124161,-0.11613661067323405,6576.0
0.0006031017400397265,-0.04687517011001679,6534.0
-0.0692616688851938,-0.06404136828086131,6530.0
0.0703610094971867,0.09214479851023999,6569.0
0.029304991264491657,-0.07387177398959319,6584.0
-0.02653447463105576,0.01885868432068031,6605.0
-0.011140184621002946,-0.1789016169512019,6606.0
-0.004406708872860572,0.11400895805516624,6577.0
-0.0011821027724465236,-0.046494894086682066,6563.0
-0.05381771894674116,-0.1394519135771836,6591.0
-0.013086328661170044,0.008637797880091794,6560.0
0.024219084395507923,0.028364539834390797,6571.0
0.01773467677343527,0.12820494438071675,6557.0
-0.03388436283668496,-0.05703566525059858,6605.0
-0.03600723296212379,0.014980691553005746,6579.0
-0.07408651941710566,-0.0010512751293865123,6585.0
-0.030990898192939067,0.13881982306657842,6548.0
,,0.0
-0.04799914608205314,-0.0020734791573965385,6566.0
-0.006979378391013394,-0.013407172505036286,6562.0
0.008524906753855166,-0.015374570267968983,6464.0
-0.1211087276191985,0.011171284582697704,6527.0
-0.036734872818993236,-0.06070130374885287,6576.0
-0.07447000301174339,-0.06721627480203117,6584.0
-0.05582209792721197,0.07767061088397621,6589.0
-0.057950656590374204,-0.08578523507275912,6594.0
0.030133752326302984,0.027177073775315818,6585.0
-0.06325841394078259,-0.05320028445414645,6552.0
-0.05582921448301884,0.054333224506123746,6585.0
-0.020259213851623523,-0.07163478586516554,6568.0
-0.028622884324803022,0.006907054795450543,6576.0
,,0.0
-0.04584231674595615,-0.011480913525120174,6573.0
-0.047068716729017884,-0.026816379688550558,6603.0
-0.03459032224770168,-0.1571642890170002,6593.0
0.012549527782744974,0.011494390305418134,6601.0
-0.01029176209542812,0.051191336100632215,6571.0
-0.02270850931573013,0.023645114672988524,6599.0
-0.023288831446085668,-0.0663121981095001,6563.0
-0.0013062302071186517,-0.01074874509296137,6583.0
-0.012046103001717396,-0.05598994800652099,6554.0
8.489236891813824e-05,0.1614502299107165,6578.0
-0.035682255731846316,0.16837829295209783,6591.0
-0.045192079829643954,-0.025303295484715042,6554.0
-0.03970602583351493,-0.016311106788601773,6581.0
-0.04910512948549086,0.010624647658349716,6529.0
0.014707895315515047,0.045835447909813816,6543.0
-0.04095040118626738,-0.07742535725956777,6575.0
-0.07643306560059246,-0.11159137682148973,6585.0
0.026072289447164203,-0.10629462194925704,6580.0
0.059028944966387296,0.014831972186267244,6586.0
-0.04807189981628233,-0.035447642583512295,6556.0
,,0.0
-0.058902858253544875,-0.059427757096483194,6571.0
-0.003696717509548455,0.0830906469842216,6578.0
-0.07634446117291772,-0.07588148860936221,6541.0
-0.066331892569532,0.08687537648919992,6578.0
0.007716207409868684,0.06423818044819649,6555.0
-0.029848385387684532,0.017731169961879754,6591.0
0.007721462631823359,0.02177989593846102,6605.0
-0.05707844047360669,-0.06451262001008422,6543.0
-0.06317339449292375,-0.016507928226014337,6593.0
