gene,validation_g,validation_var,expression_eligible,mouse_pooled_g,human_hedges_g
ADAL,-0.11499963801410905,0.5344354097286147,True,-0.5162359806869562,-0.0973099848939345
ADAM10,-0.7156134978375591,0.5760085565239422,True,0.3173245294341573,0.3539742190981497
ADAM15,-0.10623803417782894,0.5342738766588307,True,0.4007818092916436,0.6800834835406111
ADAM17,0.7055714444271953,0.5748192552659233,True,-0.278922278938913,-0.5168488683488488
ADAMTSL2,-0.49312237307051543,0.5535974729018914,True,-1.6238790905574567,-0.146615505496635
ADAR,-1.2499977826091537,0.6635412047106501,True,0.3996011181768488,0.1650370312528424
ADAT1,-0.6053994202495361,0.5638757048365395,True,-0.4294089193201602,-0.8430573865247192
ADCK1,0.17991532982821726,0.5360307938255997,True,0.2108762706155572,-0.2755056165352985
ADCK5,0.14738908141340026,0.5351436284433239,True,0.3963316909520194,-0.1913753506323174
ADCY9,0.6166401499508259,0.5650204228776148,True,-0.3858807065439801,-1.0897825154929377
ADCYAP1R1,-0.7203416667270388,0.5765743430685907,True,-0.5840533863556753,0.435196467670151
ADH5,-0.29596230237199256,0.5406328070354443,True,0.5330987777598499,0.6831704768634227
ADI1,0.9424638661099515,0.6073531782435764,True,-0.1034278140881438,1.5079028844015192
ADIPOR1,-0.11957151970182042,0.5345247790269836,True,0.0185860961298314,1.271252621287128
ADIPOR2,-0.3124766823142251,0.5414701397491755,True,0.464567740392403,0.0026321175758225
ADK,-1.0565511000675631,0.6263583522544982,True,-1.5142894365460735,-1.0709146004957149
ADM,5.27788004497519,2.854668147428943,True,1.5514391422532885,0.3748262821391266
ADNP,-0.5308112108412252,0.5568133784628939,True,-0.8603503908181169,-0.2439552884659347
ADNP2,-0.5463340003677885,0.5582067366631559,True,-0.6470202013468527,0.0962851412867478
ADO,0.30253873840024575,0.5409608073527343,True,-0.1244261842772201,1.3819596588470964
ADPGK,-0.20830926912415776,0.53694939596692,True,0.4974758491851034,0.3657402026885577
ADPRH,0.33538032094008446,0.5427066633061561,True,1.4990971967112878,1.2000737730033917
ADRA2C,0.33628701003121314,0.5427574127596444,True,0.5856532342964105,0.9039726150719914
ADRB1,-0.4371209615230074,0.5492562279168999,True,-0.9096528758208738,-0.1794893795616368
ADRB2,0.07052310313433369,0.5337477923396413,True,-0.7884438178024378,0.5324108994622895
AEBP2,0.18832003881157314,0.5362887030848327,True,0.3520438117306433,-0.174085632932672
AFAP1,0.7132497139422894,0.5757270962032298,True,-1.149936368757671,-1.7482311245468185
AFAP1L1,-0.28060148018036263,0.5398947658899509,True,-1.5837283760067895,0.9669369262422072
AFAP1L2,-0.7226068138727213,0.5768467172879405,True,-1.4545606932787187,-0.0455974299129351
AFF1,-0.9185294143581014,0.603641357086753,True,0.0570209393523547,0.3055588405944872
AFF3,-0.623156130512229,0.5656936302495812,True,0.1792501132821168,-0.994005837630094
AFF4,-0.4488198921876469,0.5501199413019442,True,-0.6714935947774953,-1.1159506325766853
AFMID,-0.20188912910551216,0.5367299350375818,True,0.3840183294409853,-2.070455600611285
AFTPH,0.39130759341665383,0.5460934693887944,True,-0.0521197366408739,2.2044892215351344
AGA,-0.4560362464200007,0.550664088170737,True,0.73191243457806,0.3599018983894894
AGBL5,1.3466160460291894,0.6844478979519406,True,0.2195678766847865,0.3375579800518844
AGFG1,-1.7244783145652598,0.7811521214504866,True,-1.235843867486057,-0.2992460163933573
AGFG2,-0.5963165141707264,0.5629661154227271,True,0.6921860037016616,-0.1604885442038109
AGK,-0.9754951146220531,0.6126325598876243,True,-0.1285359983926845,-0.5790261597082226
AGL,-1.0095810485075134,0.6182711577921275,True,-0.1355127410560842,-0.1579588543155266
AGPAT3,-0.43398353475981327,0.5490284757035518,True,-0.3111305329640113,-0.8395892053612074
AGPAT4,0.4640686328653961,0.5512799746674631,True,1.2983762541661703,-0.9599456173145174
