gene,GSE199460,GSE210776,GSE95401,GSE279183,pooled_mouse
BACE1,-0.609064954336318,0.49882108526020946,-0.7436726543588584,-1.234556116512216,-0.21138094762966056
BACE2,2.5158244647637305,2.8032129559272816,1.5332102302287542,-0.2127063432043358,2.1624678050611106
BACH1,-0.9015365971493907,-1.559045862789713,-1.0969199347219458,0.808365945030933,-1.2000683686912998
BACH2,0.4668478052969157,-1.834624189727835,-1.2904395504471748,-0.3250614533986322,-0.8747310308191397
BAD,0.6789126459766947,-0.5821884920802441,1.1332194816826187,1.197223376564483,0.3126324072707224
BAG1,0.7988720536408247,0.45503375127245044,2.8608337379614084,2.1397013603323867,1.0678191744933643
BAG2,-0.9893744310760815,-3.9247776325755233,-1.4043312104526884,1.0759321449804953,-1.8032651021869717
BAG3,-0.6859004063132014,-0.6029357768829904,-1.2932543633996663,1.383634977265634,-0.8311748118115051
BAG4,0.09961165256508155,0.00679877657997366,-0.45929672107496416,0.8626096622312787,-0.1221127578325544
BAG5,-1.5522094947352838,-1.3661671201613068,-2.021402721439867,1.0575731634048888,-1.6052445853240214
BAG6,0.1457734624587118,-0.7991403913223876,0.10747875570720611,2.513693908722589,-0.21235710427114077
BAHCC1,-0.6948790368084227,-1.1902397185831453,-0.5347338135281425,-0.1920509665053452,-0.8116936023304788
BAHD1,0.05300399908948034,0.6639415700451495,-0.2193277880057632,-0.21568907357808592,0.18593000233953866
BAIAP2,-0.6774058591882536,-0.11096714388780125,-0.9447232081215488,-0.3082460580358983,-0.524650486583139
BAIAP2L1,-0.3568196930971983,-3.19929836962894,-1.13532110742649,-0.06736803687517161,-1.3609965516056346
BAIAP2L2,-0.21069992152520126,0.22393833488218803,0.6531972647421809,0.1569654844854864,0.2424556765972238
BAIAP3,0.6526772257335016,-0.40471252168525396,-0.8752979497704942,0.15883852195170217,-0.26956981994439705
BAK1,2.1194717280084214,1.1656477462016468,3.624784183201516,1.1702620260004908,1.8595120609140647
BAMBI,-0.22503134236855188,-1.576602533990674,-0.4218746978684633,0.6790561500947814,-0.7223269149019055
BANF1,1.802900140336574,1.4332188892162159,3.101292594229923,1.9359270577097838,1.8922366267776158
BANK1,0.820072328258429,0.40500244376480593,-0.4811780476943049,0.7406906866902724,0.20442874654010298
BANP,-0.3195874302256041,-3.2819235023826856,0.718159701406775,0.8638033421748372,-0.7735669296511419
BAP1,0.008703888149268386,-1.0801622988396435,0.23497063936825313,-0.1999062578790732,-0.28780287454141856
BARD1,0.7789859939857678,0.12773549081478214,1.0857128096602748,0.43315146706108354,0.5952317860537228
BASP1,0.0013272038042617864,1.668408099572785,0.8776141945097631,0.550129904938627,0.8411626604891583
BATF,4.877333110916044,0.9314424986502222,0.12579347412058148,0.23918990391526107,1.1175571725757965
BATF2,16.382034476855402,1.457105470659413,2.7965777643904004,0.4051248014243473,2.764918645795273
BATF3,0.7369737289867926,5.575346758201358,1.5749411011821028,0.7251702188201071,2.083410010768192
BAX,0.10175423618273875,-0.14679744858298696,1.5676551519916442,0.8876938075174378,0.37757232047512845
BAZ1B,-0.1705779167725328,-2.347243205900604,-0.32310854354254126,-0.36120317019998366,-0.8240933176005142
BAZ2A,-0.17671252536866572,-0.04635191939255183,-0.3278560871994923,-0.8020513730233357,-0.17644822696992407
BBC3,-0.6894093164212176,-4.009436768273443,-1.0653050837103037,0.5381392822218519,-1.5924240339284021
BBIP1,0.9714900683706497,-0.6953176242754341,1.5597476437611268,0.48654624034045585,0.5069241431240806
BBOX1,-3.485082865950905,-2.363370871660622,-0.9798027665007144,-0.16366875803133013,-1.8393318723632557
BBS1,0.1917695113310719,0.558958717734706,1.3363158141342035,-0.5969355518186946,0.6695944245333072
BBS10,0.39420922224989163,0.6396576589314183,-0.7417761393852126,-0.058362425725159324,0.11510604578009498
BBS12,3.5052956208766655,1.793157274805151,1.0264588113444644,1.931332236169098,1.657809652734547
BBS2,-0.4798578411166244,-0.7696092707338332,-1.0248497607039673,-2.1848580606574775,-0.7664433732106035
BBS4,-0.44675788063542105,-1.770945890639641,-0.18769594974747317,0.06924203131431698,-0.7368016899896047
BBS5,0.12829890152814846,-0.05894000467398389,2.4597549494182243,-0.6105523894265796,0.6190559301750782
BBS7,-0.04291577387412579,-1.3282058359295228,0.7744419181163953,0.15231659886203616,-0.19679520544636095
BBS9,-0.4336965637753985,-2.817137233130929,-0.2058041999310838,-0.6501968087458342,-0.9697199866581517
BBX,-0.24509762131197804,-2.5905560447635687,-0.314746311509896,1.2198024752582406,-0.8970688349391062
BCAN,-0.4784985026900594,-0.2816735071400077,-0.9978406980404624,0.663627669526188,-0.5573654005860723
BCAP31,1.1226506301565304,-0.2645579830582677,1.7016957758286535,0.8717878089552388,0.6949429310988532
BCAR1,-0.12025454789884203,-0.5822155963552796,-1.9739005482981409,0.27368177665830445,-0.7596368621018911
BCAR3,5.4208886311097055,1.6148221898956485,-0.35304798194389897,0.3059080480760538,1.447025674387651
BCAS1,-0.7859990122452146,-0.8756906316149734,0.21256040944794552,-0.8892456319768512,-0.4545045971109135
BCAS2,0.9852684293767696,-0.1748445374920817,1.6881992870968465,0.7238976072565669,0.6664473061223767
BCAS3,0.3365718771756174,-0.14303489347559056,-0.42111489099328164,-2.249862426906236,-0.10632477706652699
BCAT1,0.4519936420480043,1.032125532776528,0.9547449457393776,0.4484764742957528,0.8343769718691608
BCAT2,2.04926118884161,0.011742404462696478,2.928829708065199,-1.6494398351299717,1.417631503679677
BCCIP,0.4172301118090931,-1.6121090304235384,3.545691833855012,3.653787414201594,0.5602281187354623
BCDIN3D,1.6422829191836164,-0.42559617761662943,-0.05076391895876261,0.13320732081389516,0.15663445568435552
BCKDHA,0.2630200891848232,1.0128614702197032,-0.7240444139505172,0.13456196984388938,0.19829451054140804
BCKDHB,1.9887871186660941,0.23779717037925288,0.39930898205113463,0.032158142523916265,0.606073418033016
BCKDK,0.9424045331325832,0.07709806609734936,0.8816316481101549,1.199116268186166,0.5559811153656641
BCL10,0.7366487039305336,-0.7143304721555104,0.7695594168532347,1.4658638668466348,0.18005593511129345
BCL2,0.453515596693599,0.010425734696917682,-1.0208232993445605,2.0197713789750615,-0.17962681899240165
BCL2L1,1.448700503168572,0.7598168385823578,-0.6951150112683464,0.2533344297520174,0.40975944286984817
BCL2L11,-0.3005371321360371,2.1622718052432512,-1.1207681594718497,0.7824799161970489,0.19675119985951528
BCL2L12,0.924149825833331,-0.29123740214386307,0.715021918294648,1.436568361459095,0.3511245113416684
BCL2L13,-0.17553547055071342,-1.8461590167762223,-0.21547213758017386,-3.3633996489309483,-0.6751978078327994
BCL2L14,0.8907235428302466,0.5483344456499057,-1.0812613137332419,1.0461410344476736,0.11973670604093002
BCL3,5.059465978091936,0.04266420884947145,-0.20565138493199422,-0.469336870808214,0.6454643958499011
BCL6,1.2667329509412522,1.144545256272384,0.8488831515928985,0.6199804493916877,1.06748859557578
BCL6B,-2.514871245691337,-4.083067523521916,-1.2565178325716966,0.3251205537220442,-2.284509772985267
BCL7A,0.453981932103108,0.6570453985939622,0.5255564757829365,-0.9081173712543293,0.5560700559910658
BCL7B,0.49380103426996375,-4.247520451596036,-0.052843326171950714,0.6783977129218054,-0.9337942757739693
BCL7C,1.742653538139814,0.4313981261243798,-0.244894042524394,0.16487738705141344,0.425172645428552
BCL9,-0.044256854934345356,-1.308241383864852,0.5772436555692101,1.5183028555485292,-0.24956275305877393
BCL9L,-0.40987379212482766,-3.052192648463548,-0.7881113821970049,0.054030521132100516,-1.2140088947526062
BCLAF1,-0.2021519616172723,-0.9286086282792685,0.46049920204931666,0.8728097542825304,-0.23341445387959153
BCO2,-0.6958686860970531,-0.09499043404622942,-0.44524781748029607,0.6609909849366055,-0.36873582152848766
BCOR,-0.11345284139548123,-0.9544504358253307,-0.13862021997034443,-0.7790096902388285,-0.4211930376811263
BCORL1,-0.557403191315402,-1.425667345704558,-0.20393554813385234,-0.5461679765280981,-0.7059413212468721
BCS1L,1.2133658333006316,-0.9989351335809407,0.8942801655894825,1.1936851747285118,0.2893385581429035
BDH1,0.4782535164990243,1.037941248114318,0.50111779479667,-1.0751848859409807,0.6874973645309042
BDH2,-0.5648496347405136,1.0819922530046717,-0.41645482658206345,-0.022355874439218923,0.07114215839473412
BDP1,-0.500474489565719,-1.4590055627824479,-0.09717452781455838,-1.3039547540090426,-0.6544752859407105
BEAN1,0.6347931200949776,0.5817078102645369,-0.21117683390340797,-0.22197087992362105,0.31607996966290797
BEGAIN,-0.3719957272704382,-0.28987493386371715,-1.8262074114549267,0.20460963214203035,-0.6902868806778153
BEND3,-0.30982929856190544,-0.3854824656189092,-1.0163064082030064,-0.223878138858026,-0.5568627376741913
BEND4,0.8381333655896979,1.5137973490072365,-0.7854828104555903,1.3407183657924806,0.4915483521099641
BEND5,-1.6397477943493695,-1.649285417323162,-0.5183444692558085,2.334250845259154,-1.168907470876087
BEND6,-0.5422464819807199,-0.4691091077034298,-1.747272325633179,0.3005337586559929,-0.8173545139008306
BEND7,-0.7558955926696833,-2.5788368952378415,-0.6185708250233012,0.7780822460972223,-1.1571644245859958
BEST1,2.7464744492655297,2.022411962081472,2.2012577075275517,0.005841133933271929,2.236724026890993
BFSP1,0.14134662023176187,0.23693981365103636,-0.8870622992846419,0.33408338863883547,-0.14005306270213755
BFSP2,0.7858769872711564,-0.44248653356114126,-0.6531972647421809,0.771934642626502,-0.1948112948169022
BGN,1.1375341435109632,2.3081632740690408,0.3082461590818806,0.41056289373583876,1.1043097867327856
BHLHE22,0.2854131944651422,1.4700190470631787,0.13298333160484355,0.3129262635684988,0.6047465887462925
BHLHE40,2.1248714835348013,-1.1148852042432678,-1.3972690796535086,-0.2343884899702824,-0.30823147016393065
BHLHE41,0.2724669702762365,1.3524737325821299,-0.377153021212784,-0.5100835014292756,0.3902923030984241
BICC1,-0.1903616108510686,1.5093669478126372,0.021052792040726225,0.40153402917601894,0.42617418806590057
BID,3.7002369226634064,1.9708241654877423,2.1738021891995762,-1.0951698669125398,2.3048277570010103
BIK,-0.3504397809514863,-0.5007783072682864,-0.08461980281978844,1.245219339055752,-0.31540603641795584
BIN1,0.5253123235124605,1.3215667428916713,1.573988185835919,-0.5788558190158393,1.1356893421163172
BIN2,0.4954330361079463,2.3250123551940276,0.23548791861176585,1.2322560174247907,0.8875914476989741
BIN3,1.671112861623055,0.36132431494548833,0.08868757774274223,0.7861032567241814,0.5134677647518946
BIRC5,0.9007167295967496,0.9166475504407885,2.0641564456707626,-0.010200955130358003,1.1961318581474836
BIRC6,-0.35354668862410366,-1.2128429711220785,-0.2103408785541333,-0.7714850608349334,-0.5927505867736242
BLCAP,0.09536312774241389,0.4046191487062042,2.790970938048972,-1.2636907791090286,0.8315452045970271
BLM,0.07512836529912048,1.7694197460189163,1.5295656814484588,0.6395282673834173,1.089928211086617
BLMH,2.2352312060193187,0.30242776583604286,1.0337084238777172,0.28241568316989435,0.8886731865224107
BLNK,0.7780090135765061,1.0887590861557832,-0.2955744762671036,1.2472868647063322,0.4905053295895498
BLOC1S1,0.11172869920543525,-1.1118013938164844,0.5613967249557936,1.2657709528242536,-0.15919568854717023
BLOC1S2,0.8769167678745118,0.6837669217113056,1.9427059856419957,0.542765524016294,1.0565322646341735
BLOC1S3,0.8055688723870059,-0.36639141894771904,-1.7114263175387088,0.6478849435289362,-0.3950595245929812
BLVRA,1.7601232056305471,-0.08738456889400649,1.2740373024337135,0.27912643156534683,0.7586610451345229
BLVRB,1.6212260779146606,0.22699941016647407,0.5240687173572666,0.5580456560277368,0.6156128102517281
BLZF1,-0.4693655685446868,-0.19402867621329362,1.35240875669475,0.8482742118986578,0.16967402501775175
BMF,1.0418376968461298,4.194537155010016,-0.11377222984481902,2.8628941788481144,1.389456325600501
BMP2,0.6641559935596804,1.8283147464266942,-0.3052850168640754,0.9244883703829819,0.6548788976622295
BMP4,1.1424948980214436,2.610272263415736,-0.7747571845467662,1.5758529476651832,0.8923106277664556
BMP6,0.21866579361694843,1.2663368913901218,-1.2816044717596113,0.23964219084071597,0.10021679995572491
BMPER,-0.6045526793211636,-0.5027162315467913,-0.32965299106786355,0.399821263187806,-0.46950468596398187
BMPR2,-0.5470399151183912,0.6638230271350057,-0.12385055027907169,-0.9478675595741648,0.06002964289972817
BMS1,-0.3576294108688096,-2.440085249621492,-0.031347939154208575,-0.16186322478149967,-0.8056252981617136
BNIP1,2.3802470322341454,1.6855688817517684,-0.3704874331309446,0.9095630698159102,1.0468404803423117
BNIP2,-2.808962763785365,-2.3093649743483047,0.9125994296534904,0.33665621273403173,-1.2480842347351935
BNIP3,0.9855012503325622,1.3030102762457212,-0.9917921629275329,0.684954893758232,0.4174091434032339
BNIPL,-0.9172569039941099,0.5505065230216782,-0.7598462806309944,-0.2788270270656633,-0.2676847592006761
BOC,-1.1773814838200416,-1.1374571941069243,0.20961048437473198,-0.7556320853074008,-0.6240366109816794
BOK,-1.0060876578528544,-1.3179484249662607,-0.33926744448425566,0.1393154953643041,-0.856334891498233
BOLA1,5.902248380086025,0.3503288908825285,0.196544399800552,0.9218007557443275,0.9127087810262471
BOLA3,1.695540333230301,1.4976262910743696,1.116806573145871,0.48292613989346356,1.400554024389898
BOP1,1.4050506178297233,-0.7210806686115685,3.1211347609474736,1.1462358716253453,1.06214478345925
BPGM,0.841222910212611,0.4814852970871859,1.2534926060046787,1.370707678750187,0.8113044673808791
BPHL,2.2913836248983137,0.23137985167764172,-1.6077543331128454,0.280261945073727,0.1667398828831828
BPIFB1,1.9043049571711061,-0.482983654645843,0.1831579406993422,0.3310777521926015,0.28219026987615403
BPTF,-0.40287074347399543,-3.798824394114218,-0.39020361737523224,-0.1380692846343098,-1.2210530114009293
BRAP,-0.30639191430343543,-0.9571108367441185,-0.6652056976990123,-1.0572747121961792,-0.6676409291041736
BRCA1,1.3741582382405242,2.0952777747061493,1.4891183520539812,-0.17487824475882124,1.6585333215335478
BRCA2,-0.46679711734687274,1.088430212656682,-0.6103513085809248,1.7299511183153915,0.033391090299343694
BRD4,-0.32034418647802426,-7.19243833187403,-0.5694390771608021,-0.35402531476986837,-1.7193984773256141
BRD7,0.05626875845024127,-0.8943867939920338,-0.12666752377290497,0.7598169371452441,-0.34987735859151453
BRD9,-0.02184425258947112,-1.5998056934825342,0.22764462031751667,0.15903417815591378,-0.42190968421772207
BRDT,-0.5224319046949744,-1.3969205393236748,-0.1371811391024429,-0.39500859076868,-0.6621996919073024
BRF1,-0.5831952809451518,-3.2909742144203418,-0.28317619531358,-0.15274054632114517,-1.1450731745308265
BRF2,7.595371974632322,-0.3154821807702193,-0.09290945736002268,-0.09606990929737566,0.5685079974994317
BRI3,-0.21488618488217456,0.03438457517072778,-0.19511238324565103,2.4133114187617433,-0.11091276717970242
BRI3BP,1.2927048549126823,1.4438216438494424,0.7456002696005352,-0.6307724262973631,1.1358248958535415
BRIP1,0.7501324838624104,1.872828326363803,2.0948123522312065,-0.23578825663386702,1.5268497948055035
BRIX1,0.44437538547789707,0.11395860486543356,0.7989842131208236,0.9133934171968827,0.4229416664132754
BRMS1,0.9320760963023776,-0.022514364097764153,0.5277769598865993,0.33086158042344904,0.40045139352016446
BRMS1L,-0.1667099151261962,-2.4683741325910806,1.308474901230169,0.8327960799219709,-0.3798157522535985
BSCL2,3.0129925618713385,0.31315731057597196,0.4456592392624576,-0.09170302532184813,0.7723929519700727
BSDC1,-0.6368967628855239,-1.6176853835229024,-0.6290691417221863,-0.7843620004832889,-0.9484995541893673
BSG,0.030569097740498218,-0.8642586234248537,-3.605009766276965,-0.4576518785299029,-1.1229877365130043
BSN,0.006980961175229355,0.3982309853838648,1.6034767086110717,-0.16083980691126046,0.5915622449829262
BSPRY,1.2171046998105897,0.4351261481118658,-0.046902958740098456,-0.6173792653780574,0.43540972236523606
BST1,4.060294462420337,3.6186353120963064,1.4229890167436843,0.6987432352245845,2.5764290305704582
BST2,3.006449314279295,1.4974070394055152,2.245346405007986,1.2805729152083254,1.9987551929235823
BTAF1,-0.272315323317054,-1.5532140857598682,-0.2563711764625003,-0.8207305617313049,-0.6668968739941216
BTBD10,-4.36395110936715,-3.21733816418695,0.856524306769004,0.17773788520701791,-1.9654543768681523
BTBD17,-0.506648096727807,0.34889824780973905,-0.6531972647421808,-0.4703004052463516,-0.2137107233904594
BTBD19,0.6681613731028654,0.3704194037457673,-0.5672394060682945,0.682351819171826,0.13219080407495168
BTBD7,-0.9101219234553303,-1.282598601052749,0.03472789683820874,0.09411174899089975,-0.6724571757596772
BTBD9,-0.28626189403677404,-1.731224528312837,0.3450657120375722,-1.4270142449604954,-0.49902354615931827
BTC,-0.6125899643439057,-2.123056864306484,-1.029908683218547,1.9449788703511213,-1.2072428846419276
BTD,-0.13276838219883896,-0.25884795667748867,1.387034633893824,0.6865932385272979,0.2352121268051106
BTG2,-0.9258619637976405,-2.102227787168389,-1.1946438436604698,-0.06670832057353905,-1.3862451929672646
BTLA,0.8532886654675664,2.2336649772824586,-0.7197106502750141,3.1503060702603536,0.7105206005861164
BUB1,0.8379830058892768,0.508026781885624,2.2450551425473795,-0.10799802142093123,0.9948181946148136
BUB1B,1.2442943364175967,1.039779396599667,2.0732697216771308,-0.23017792822595298,1.3672957137423178
BUB3,0.09425438385150407,-1.2939521345795868,3.1165906157283714,1.3470716613545006,0.42556686505015834
BUD13,0.2334553242194177,0.03608761415476778,0.27614419738181234,-0.87957640673353,0.1706357327654852
BUD31,1.0671740056546342,1.2414612054107645,1.161690851534402,1.403164064458502,1.166163542254363
BYSL,1.6402046474855854,-0.6243446245452462,1.8436875122317322,1.0488895257839541,0.8145575582951541
C1D,0.9983849359304149,0.9232209670948334,2.0026922709860506,-0.15693365854665173,1.221332722512685
C1GALT1,0.08230051368694749,-0.1476584865122186,0.33262326882859783,0.5835548042895967,0.07661141358837434
C1QA,0.0733618140691263,2.2739846760322933,0.07975834782480692,1.2548339107667086,0.6955930957957434
C1QB,0.1006535313656614,2.709484255372475,0.5340676786765028,1.840081144192962,0.9583661980930037
C1QBP,3.7985761597099557,0.36349035021652476,2.2562288113524147,1.4565732345827092,1.6918509830748891
C1QC,0.07835962879643603,2.392730216641275,1.0973799208433563,2.8665790526336754,1.0952799006152452
C1QTNF1,0.6292436127426431,2.250640312763194,1.1650456826086868,0.33709238907987504,1.289160600758066
C1QTNF2,-0.10378684059309308,1.0944324002750814,-1.517279385441845,-0.11207024014371307,-0.11134913468926856
C1QTNF4,3.6349762099254233,1.3091972786422543,1.0643798744381883,0.3030389718528368,1.469421258406966
C1QTNF6,0.9540048556360227,9.575117420650303,1.5210231214352379,0.3454757241825598,2.542297545086714
C1QTNF7,-0.2769584357880622,0.05097106107214996,-0.6072269936953659,0.8961262671670152,-0.25403194829764825
C1RL,7.535932434540201,1.5023273217955682,1.6797323856665987,0.10817704549164583,2.0620141068822755
C2CD2,-0.2839741346538042,-0.573380672460458,0.043732599536516766,0.04036162085847041,-0.27892489295279727
C2CD2L,-0.7491211857276449,-1.8685526201871363,-0.829097467607275,0.27671567823716064,-1.124619088947455
C2CD3,-0.1635966206169711,-0.5723979516565036,-0.2763083592699635,0.4817217935896969,-0.35686943332718574
C2CD4C,-0.8708144428756667,-1.6715228449339699,-0.8765541182502327,-0.7192527039564729,-1.1372101004072854
C3AR1,0.02251424589836445,1.7851498106877757,-0.5207832893292147,1.2804885474716432,0.37707972706293014
C5AR1,0.32976370665079063,1.226968472425662,-0.5677818618788885,0.8405643374157863,0.3192234015381719
C8G,1.1033452044350278,1.2830180303771732,-0.29700457117179424,1.0658666538631707,0.6219635704076704
CABIN1,0.09088511486298817,-0.10717441004801168,0.05102743582726046,-2.114694470550615,0.00045813893218119863
CABLES1,-0.6971207413246014,-0.9272684509377277,-1.3468987028373762,0.3862516734235997,-0.9860675908101196
CABLES2,-0.9618116413318308,-1.6620838333076748,-0.45950934472142924,0.19698745453399052,-0.986654368937875
CABP1,-1.5472492072091155,-2.3939146220593748,0.8468207235500242,-0.13164355613040116,-0.9452911865962043
CABYR,-1.262103508099031,0.12534817385707592,-0.5766472110394373,0.14232954841094023,-0.4336869501691956
CACHD1,-0.7593057189577057,-3.195129517315512,-0.2510123537146182,-0.4636038402233526,-1.1752489091739327
CACNB3,0.43046972334369915,0.5762452450588135,0.06159716089851429,-0.29617699478231235,0.356492778290358
CACNB4,-0.9584643339780559,0.042118849620411854,0.9514401845704181,0.2667341917936064,0.07830253923588554
CACNG1,0.8907235428302466,1.89480628,0.836445036634917,0.3310777521926015,1.1809825676537022
CACNG4,-0.7166141117108352,-0.3903509590636378,-1.7497234300563171,-0.711944476917258,-0.8350041809362578
CACYBP,-0.4947597263118766,-3.127938639282388,3.0284879967071174,3.7662204433361017,-0.23997730836232586
CADM1,-1.0208143291835983,-1.1529448879373188,-0.6448276532173055,0.127283309047082,-0.9312227463027769
CADM4,-0.597873762896403,0.7139385444321944,0.06617952571008241,0.3736121408755267,0.1323296631443809
CAGE1,0.11657106608979427,1.0839316011735942,0.45287038272601116,0.73748078277343,0.5752841382196329
CALB1,-0.6207856669474271,0.36840260473313957,1.0446920554146437,0.7382029852013671,0.3039671447145483
CALD1,-1.0591889834489414,-0.7480676521990156,-0.02403662603150466,0.5653843837628503,-0.5549489759215281
CALHM2,0.28630037460944263,-0.6048482691810698,-0.022852062590803152,0.5452298221905937,-0.15649914000817505
CALML4,-0.27588690194012927,1.1545002001383307,-1.1456375159612757,0.4621434191760793,-0.053532928456185104
CALR,0.41930376969941174,1.5072496088999838,2.5781696173760356,1.0440546091833485,1.3314373169373421
CALR3,2.7193374727979256,0.862148745218959,-0.6927407004989506,0.5898496727634285,0.6901134412680803
CALU,-0.41736497006685686,0.48391545097384386,1.691739101706359,1.2271717566816784,0.5274819722621888
CALY,0.12761623429836771,-0.7005700905099416,0.29372860316814947,0.5494149491843053,-0.12261788985164532
CAMK4,0.7692200869090413,1.2628287024836564,0.5556424145127778,0.3866433840810994,0.8634773182957298
CAMKK1,-0.47746716549873414,-1.138037965941304,0.1519022795645747,-0.046298145476960643,-0.47417319150716336
CAMKK2,-0.2763158312203746,-1.6271626727111956,0.6710132568081868,-0.9238254817602611,-0.37647516633629013
CAMKV,-0.9679157358276945,0.3848268909362447,2.1906721143892285,0.3562503590478068,0.46260078622240636
CAMSAP1,-0.5482121071151366,-3.6472713783389596,0.11679064605203453,-1.3025210966709209,-1.0901399974706414
CAMSAP2,-0.920845909732772,-1.6967890848062932,-0.5544521233562588,0.9996481210509417,-1.0241238939571264
CAMSAP3,-0.5142594772265799,0.4319769835218602,-0.5354925721028705,0.3974562021869313,-0.1493227724335918
CAMTA1,0.7190552113255189,0.004576508913908879,0.21531938044508583,-0.6323256682869435,0.2588179042179645
CAMTA2,-0.2974557708716107,-1.244888401973501,-0.14545386576625569,0.2832787631928245,-0.5596794080559602
CANT1,0.5215881195191884,-0.31351980409133073,0.20277325808735686,1.273304172045707,0.08507496050691443
CAP1,0.5092713509288876,-1.6839520810818753,1.2949671082408316,2.4005521347203933,0.03781976832644293
CAP2,-0.32377579495276243,-0.11496220567061968,-0.9542073704517846,-0.13781254593383593,-0.4319081981837452
CAPG,3.5452972216713463,5.53512373332709,1.837472483850835,1.4971152147296944,3.174839928362619
CAPN10,0.32620820012557683,-0.7394245648995227,1.296816444254838,1.809324229884295,0.21454258781029834
CAPN12,-0.7043431356602401,-0.9951595185492977,-0.3998609810356353,1.295464048651271,-0.7000470675193864
CAPN5,1.828224375029033,5.928062018279526,1.6653811289749643,0.5009315893626796,2.5557668416815833
CAPN7,-1.0861947334315045,-0.49681719578706673,-1.175542506328319,1.0926681598449683,-0.8595274626281691
CAPRIN1,-0.9066030911967001,-1.4891638127337488,1.2749713855319773,1.4244551896345927,-0.37718921536342387
CAPRIN2,-0.6153443364991453,-4.360122357469649,-0.8405682355498647,0.744619328848131,-1.548549873952282
CAPSL,-0.2587801071712754,1.0570975929572517,0.5212722957217769,-0.5489929700861924,0.48354310310829346
CAPZB,1.499826998092406,3.45340786419676,1.7918444809271021,-0.48296201520687415,2.0900377209024046
CARD10,-1.2001044528387195,-1.377618549424545,-0.17363353625229241,0.21212687605830852,-0.8499411746989728
CARD11,0.8516288511831857,4.497687570493448,-0.11453612961055652,0.5656589443674863,1.3698300503067795
CARD14,0.07968569831666762,0.5435766099940234,-0.17891134155034788,-0.12198333203985302,0.16561637146465488
CARD6,0.5926167260174369,0.1840637392785363,0.5246095123605188,2.2776408392718626,0.4060380365224646
CARD9,0.4425885036252654,1.12255269321523,-0.750807186627525,-0.10842397145994799,0.2733336753256157
CARF,-0.15145994190296241,0.029050100491351784,-0.38916022335148637,-0.00912046687125353,-0.16000199338989612
CARM1,0.3949808776021298,-0.42682346337946964,0.25432644740489774,-0.4865745042236926,0.02948313590446133
CARNS1,1.5567051092568198,1.1324329102708108,1.3275651388197982,-1.1790926948930616,1.3009203640834157
CARS2,0.6423366548655131,-1.0785570774384623,0.6568636325162883,-0.13806652601757805,0.03435144868653837
CASC3,-0.40589101037550823,-2.9813856932704987,0.05417304796945076,-0.0872934104805336,-0.9177001019348747
CASD1,-0.9107128128105895,-0.9430260942472506,0.3553083868138097,0.19775457011950598,-0.45691801488145434
CASK,-0.39815904205242636,-3.061053149223796,-0.9159740239290427,0.45636321220325227,-1.2604823583211318
CASP2,-0.0932214368794299,-0.5738100744084947,0.13164151043652808,0.7854558529584972,-0.1960183781017808
CASP3,1.052308841962191,1.2595133819092676,0.8633426635175195,1.0786252354142778,1.060692587169817
CASP6,0.9063095302908015,-0.42502159498370046,1.5287272711152635,0.83277957435176,0.5396159789164756
CASP7,1.9744916618760662,0.6868003973315224,1.6479259789035776,0.609428644285185,1.2471564161253599
CASP8,2.197274521835577,0.4239997956935759,1.4202405675116005,0.322933802467076,1.068534628712341
CASP8AP2,-0.1690656251278333,-0.8877776971247845,0.7008329135078555,-0.30109218438892715,-0.14223453900960425
CASP9,-1.2791151958342801,-0.46837545322358093,0.0197088361659546,-0.15518397794290356,-0.46860957436136175
CASQ1,1.2715701324713846,-0.883551916811707,-1.0151459769250717,0.7116194626004508,-0.32731537525660614
CASQ2,-0.6405012168757093,-1.3365783811632093,-1.4493323355427876,1.3487763983343775,-1.1505574205105917
CASS4,0.698169691190833,0.5748728839506295,-0.30057565170766554,-1.3124593455940945,0.2989143085846266
CAST,0.2319495975074208,0.417777025327506,0.4268000936215288,0.9362909902113662,0.36953822944623504
CAT,-0.236129580760844,-0.5280753860758003,-1.4392979805913786,0.8844702670984843,-0.6915259601430336
CATSPER2,1.9131054291533378,3.509214433855224,-0.3314918899882489,-1.0912039980819839,1.5114419242237895
CATSPER3,-0.5490417105647288,0.16123666636078976,-0.3675042830037868,0.73748078277343,-0.205479454402733
CAV1,-1.0572206909288147,-2.0776191569816262,-11.213382913313664,0.8313050229360137,-2.588612341438109
CAV2,-0.6895847875953387,-1.852837237293626,-3.218790912585146,0.20215300957845428,-1.6662468011280211
CBFB,-0.34463796699498794,0.06417466330775569,-0.3626182572912484,0.20818703023878618,-0.18966345987838068
CBLC,1.6819624461004548,0.6083222208034326,0.8044036966372934,0.6954186318456013,0.9003259187559605
CBR4,3.2094787999375227,1.5508736548396171,-0.5959620393948925,0.04447816027788134,1.1003222473353682
CBX1,-1.3204942951301502,-1.8661875459036488,0.12229117643226374,0.3432813781236278,-0.9115314840468125
CBX2,-0.8528615111379207,0.012288041419623202,0.33087443045134046,0.33159789716970434,-0.09123227841042424
CBX3,-1.0048123736593682,-2.047673687608849,-1.228133731052043,0.36474505293545906,-1.4159416794690376
CBX4,1.3067378308752726,0.7236425358431611,-0.6846138695284689,-0.530360793850664,0.36839831117681227
CBX5,-0.4001064844818136,-1.7145695058794348,-0.5432548488673702,0.8745804952162094,-0.8570797551115413
