meta_group,module,omitted_dataset,k,pooled_g,se,ci_low,ci_high,p,mKH_se,mKH_df,mKH_ci_low,mKH_ci_high,mKH_p,tau2,I2,Q
Acute_EAE,BBB_specialization,GSE210776,2,-1.404144764586005,0.8585674773896566,-3.086937020269732,0.2786474910977219,0.10195460571543813,0.8585674773896566,1,-12.313278912120019,9.504989382948008,0.34937549577572263,0.32318530962993797,18.88854968001979,1.2328715564264416
Acute_EAE,BBB_specialization,GSE199460_all,2,-1.6329869453789687,0.9500657671350107,-3.4951158489635894,0.2291419582056522,0.08564812970293968,0.9500657671350107,1,-13.704717095427286,10.438743204669349,0.33545207114315795,0.8069049103874626,43.57504445798249,1.772265463736765
Acute_EAE,BBB_specialization,GSE95401,2,-2.718024381498278,0.8975888860288604,-4.477298598114844,-0.9587501648817116,0.002460644505078248,0.8975888860288604,1,-14.122972536295952,8.686923773299396,0.20305634791055377,0.0,0.0,0.0016542026874828849
Acute_EAE,Endothelial_immune_activation,GSE210776,2,2.9294266335240553,1.611077871732688,-0.22828599507201286,6.0871392621201235,0.06901793825414686,1.611077871732688,1,-17.54125865063207,23.40011191768018,0.3201021147743695,2.7050600246033647,45.0254074227989,1.819022121165691
Acute_EAE,Endothelial_immune_activation,GSE199460_all,2,2.2948427100742634,0.7850135649530973,0.7562161227661928,3.833469297382334,0.0034632485235216136,0.7850135649530973,1,-7.679700366894162,12.269385787042689,0.2098294701007128,0.0,0.0,0.4479998888837307
Acute_EAE,Endothelial_immune_activation,GSE95401,2,3.3885135184823616,1.0632406363623583,1.3045618712121394,5.472465165752584,0.0014377285169139649,1.0632406363623583,1,-10.121239690958433,16.898266727923154,0.1935633804506163,0.0,0.0,0.8342139900905785
Acute_EAE,Structural_ECM_remodeling,GSE210776,2,0.7976357234382122,0.6667370238182688,-0.5091688432455946,2.104440290122019,0.23156884762727092,0.6667370238182688,1,-7.674061406384496,9.26933285326092,0.44324409186206704,0.0,0.0,0.9687670519756174
Acute_EAE,Structural_ECM_remodeling,GSE199460_all,2,1.0811429465380364,0.6198570233486648,-0.13377681922534657,2.2960627123014197,0.08112750416784721,0.6198570233486648,1,-6.794887299285916,8.957173192361989,0.33141282016578855,0.0,0.0,0.304277930002544
Acute_EAE,Structural_ECM_remodeling,GSE95401,2,0.5289106257868181,0.6043720604388749,-0.6556586126733768,1.713479864247013,0.38149732015578985,0.6043720604388749,1,-7.150364510973272,8.20818576254691,0.5423278590146768,0.0,0.0,0.2575981186429156
