dataset,gene,n_case,n_control,hedges_g,var_g,ci_low,ci_high
GSE210776,FAM13C,4,3,-2.40920874797815,1.163762012466778,-4.523613663573168,-0.2948038323831321
GSE210776,FAM149A,4,3,3.865260062599613,2.07735686848609,1.0403044618907873,6.6902156633084395
GSE210776,FAM149B,4,3,-0.877391752079194,0.6603149619949932,-2.470083171658004,0.7152996674996163
GSE210776,FAM151B,4,3,-0.24639885514003285,0.5894045729147652,-1.7511435535222408,1.258345843242175
GSE210776,FAM155A,4,3,-1.9654886595186696,0.969647900402983,-3.895514403955282,-0.035462915082057345
GSE210776,FAM160A1,4,3,1.1660747262505786,0.7193063600533696,-0.4962391167950193,2.8283885692961768
GSE210776,FAM160A2,4,3,0.67691276503987,0.6291544224807256,-0.877744634325648,2.231570164405388
GSE210776,FAM160B1,4,3,0.029003347380720242,0.583417452749262,-1.468079311152724,1.5260860059141645
GSE210776,FAM160B2,4,3,-1.2953219641117382,0.7511192324043625,-2.993997814062104,0.4033538858386281
GSE210776,FAM161A,4,3,-0.6905721320348107,0.6310223202876438,-2.2475356337319483,0.866391369662327
GSE210776,FAM161B,4,3,-1.0018895903674208,0.6837116084619932,-2.62255195960649,0.6187727788716486
GSE210776,FAM162A,4,3,-0.27439550117175476,0.5908626224396633,-1.7810002437516426,1.2322092414081331
GSE210776,FAM163A,4,3,0.91135273701035,0.666389714458959,-0.6886481151974033,2.5113535892181034
GSE210776,FAM166A,4,3,-0.7687334140423385,0.6424284395198523,-2.3397054358363185,0.8022386077516412
GSE210776,FAM166B,4,3,0.7862350535126681,0.6451498892705402,-0.7880609207633595,2.3605310277886957
GSE210776,FAM167A,4,3,0.7954949855887788,0.6466145605430225,-0.7805870223607044,2.371576993538262
GSE210776,FAM167B,4,3,1.50060364328347,0.8085144627568956,-0.26177802937625505,3.2629853159431947
GSE210776,FAM168A,4,3,-0.652512710369698,0.6259106170527343,-2.203157165578494,0.8981317448390981
GSE210776,FAM168B,4,3,-1.7854307258000497,0.9021096209964226,-3.647027975481048,0.07616652388094858
GSE210776,FAM169A,4,3,-0.13825159739559123,0.5852446837515767,-1.6376768129698984,1.3611736181787157
GSE210776,FAM169B,4,3,3.41048323011332,1.7464729196217519,0.8202611608654107,6.000705299361229
GSE210776,FAM171A1,4,3,-1.0118760256029709,0.6857226424523398,-2.6349201110316165,0.6111680598256748
GSE210776,FAM171A2,4,3,-0.48553432170893185,0.6069076910890686,-2.01245821833501,1.0413895749171462
GSE210776,FAM171B,4,3,-0.5017170166591629,0.6085053298138704,-2.03064934839035,1.027215315072024
GSE210776,FAM172A,4,3,-2.1953255472881237,1.0652787591909234,-4.218287455310085,-0.17236363926616294
GSE210776,FAM173A,4,3,0.8113168909751255,0.6491568430914877,-0.7678604038275382,2.390494185777789
GSE210776,FAM173B,4,3,-0.42443656366871135,0.6013479729912238,-1.9443504997332126,1.09547737239579
GSE210776,FAM174A,4,3,-1.0046149131383055,0.6842584457033218,-2.625925261286951,0.6166954350103395
GSE210776,FAM174B,4,3,-0.8004767183194277,0.6474096309904774,-2.3775273955054903,0.7765739588666347
GSE210776,FAM178B,4,3,1.0382981497671733,0.6911396381143269,-0.591144096456975,2.6677403959913217
GSE210776,FAM180A,4,3,0.6385555817135123,0.6241086564270816,-0.9098551566018341,2.186966320028859
GSE210776,FAM181B,4,3,-3.975075489447095,2.1634558480136397,-6.85797888459047,-1.09217209430372
GSE210776,FAM184A,4,3,-1.2072444574129177,0.7290772513287544,-2.8808104611022083,0.466321546276373
GSE210776,FAM184B,4,3,0.49077342372312677,0.6074191886766254,-1.0367937778166694,2.018340625262923
GSE210776,FAM185A,4,3,-0.47862308234870854,0.6062413388290312,-2.0047085082818725,1.0474623435844554
GSE210776,FAM187B,4,3,-0.5064035997121755,0.6089777939134783,-2.035929373636243,1.0231221742118919
GSE210776,FAM189A2,4,3,-2.108052136836715,1.0277217144955175,-4.09503370152371,-0.12107057214971984
GSE210776,FAM189B,4,3,2.0328097608460634,0.9965648857124363,0.07617906882651537,3.9894404528656113
GSE210776,FAM192A,4,3,0.3440310797142754,0.5951690717142704,-1.1680540719546182,1.856116231383169
GSE210776,FAM193A,4,3,-1.937390517596031,0.9586815351004351,-3.856471283286165,-0.01830975190589701
GSE210776,FAM193B,4,3,-1.5037697404008759,0.8094656765478652,-3.2671878255486604,0.2596483447469087
GSE210776,FAM196A,4,3,-1.3903013699645992,0.7766271232658775,-3.1175797947526225,0.3369770548234241
GSE210776,FAM196B,4,3,0.11355397996143725,0.5846227839698416,-1.385074355183252,1.6121823151061268
GSE210776,FAM198A,4,3,0.24572872405024043,0.5893715939156693,-1.2589738761955476,1.7504313242960283
GSE210776,FAM198B,4,3,0.21015402039821612,0.5877498045622868,-1.2924768887762492,1.7127849295726816
GSE210776,FAM199X,4,3,0.04702668479326208,0.5835544842415978,-1.4502317787535373,1.5442851483400615
GSE210776,FAM19A3,4,3,0.6279443824166238,0.6227647480741929,-0.9187983422153105,2.174687107048558
GSE210776,FAM19A5,4,3,0.08812329753226203,0.5841099048901294,-1.409847533500813,1.5860941285653372
GSE210776,FAM20A,4,3,-0.04335675916797694,0.5835213141898884,-1.540572668979209,1.4538591506432552
GSE210776,FAM20B,4,3,-0.2665905267633197,0.5904403842293278,-1.7726568533423936,1.2394757998157542
GSE210776,FAM20C,4,3,1.337815854597385,0.7623084594145466,-0.37346558855769163,3.0490972977524615
GSE210776,FAM26E,4,3,1.0243509274978133,0.6882628155998964,-0.6016965602492579,2.6503984152448847
GSE210776,FAM26F,4,3,4.57889432935051,2.6799606612691598,1.3702595922182819,7.787529066482739
GSE210776,FAM32A,4,3,-1.1210277772007724,0.7090036610589039,-2.7713939378826633,0.5293383834811185
GSE210776,FAM35A,4,3,0.08192344337467733,0.5840044783907697,-1.415912196535784,1.5797590832851387
GSE210776,FAM3A,4,3,0.3614095188188815,0.5963950173626229,-1.152232149047147,1.87505118668491
GSE210776,FAM3C,4,3,-1.2557563759701869,0.7410257409123111,-2.942980275246372,0.43146752330599814
GSE210776,FAM43A,4,3,1.5099377529251743,0.8113245351042058,-0.25550392950342316,3.2753794353537717
GSE210776,FAM45A,4,3,-1.527683617393998,0.8167150568187345,-3.2989804762730652,0.24361324148506913
GSE210776,FAM46A,4,3,2.390093500893777,1.1545880276348004,0.28403904600381624,4.496147955783737
GSE210776,FAM46C,4,3,2.8904998528820616,1.4188322732844554,0.5558508297846791,5.225148875979444
GSE210776,FAM47E,4,3,1.0296212338963355,0.6893453218623546,-0.597704482875332,2.656946950668003
GSE210776,FAM49A,4,3,2.1009432700976918,1.0247295957502116,0.116856272248552,4.0850302679468316
GSE210776,FAM49B,4,3,2.6700169174251682,1.296232367266993,0.43851377781436307,4.901520057035974
GSE210776,FAM50A,4,3,-1.315908974829357,0.7564949763369784,-3.020652680227953,0.38883473056923923
GSE210776,FAM53A,4,3,-1.0367833254776295,0.6908252997321785,-2.6658549848748265,0.5922883339195675
GSE210776,FAM53B,4,3,-2.733886527507941,1.3307468878622761,-4.994903388217237,-0.47286966679864495
GSE210776,FAM53C,4,3,-1.5175383241893412,0.8136255898716728,-3.2854817808787846,0.2504051325001022
GSE210776,FAM57A,4,3,-0.12474516490194043,0.5848894689499746,-1.6237152726486634,1.3742249428447826
GSE210776,FAM57B,4,3,0.32302299441006616,0.5937677188250979,-1.1872809712334382,1.8333269600535707
GSE210776,FAM58B,4,3,-1.1794185052197808,0.7224361343788196,-2.845344870288079,0.4865078598485175
GSE210776,FAM60A,4,3,-2.5335438888972326,1.2252177970301847,-4.703059200913065,-0.36402857688139934
GSE210776,FAM69A,4,3,-1.554520764040465,0.8249868139166285,-3.334764945140946,0.22572341706001553
GSE210776,FAM69B,4,3,0.3885292640213474,0.5984288322334304,-1.1276911031772818,1.9047496312199765
GSE210776,FAM69C,4,3,0.45683102550385907,0.6042027919196241,-1.066686432695563,1.980348483703281
GSE210776,FAM71A,4,3,-4.169087661687814,2.32146252641709,-7.155411562654334,-1.1827637607212944
GSE210776,FAM71E1,4,3,2.7001381772867035,1.3124079509774496,0.45475482817346835,4.945521526399938
GSE210776,FAM71F2,4,3,0.6376846170884641,0.6239975004204594,-0.9105882263132526,2.185957460490181
GSE210776,FAM72A,4,3,-1.154575745202129,0.7166378484742385,-2.8138032638681603,0.5046517734639022
GSE210776,FAM76A,4,3,-0.7820364056968633,0.6444914273168603,-2.3555287848269466,0.7914559734332202
GSE210776,FAM76B,4,3,-0.675833905405898,0.6290084801029522,-2.230310980554805,0.8786431697430092
GSE210776,FAM78A,4,3,1.199494453962014,0.7272120278418964,-0.47192940794657723,2.8709183158706053
GSE210776,FAM78B,4,3,1.7416225260447302,0.886658235655976,-0.10396309323604358,3.587208145325504
GSE210776,FAM81A,4,3,-4.887736919252957,2.972330552516172,-8.266864772789447,-1.5086090657164668
GSE210776,FAM81B,4,3,0.4481209059767752,0.6034145679706779,-1.0744024614354155,1.970644273388966
GSE210776,FAM83D,4,3,-0.32359917976910896,0.5938049762480574,-1.8339505285467823,1.1867521690085645
GSE210776,FAM83G,4,3,0.19725095838038967,0.5872241273915316,-1.3047078319288878,1.6992097486896671
GSE210776,FAM83H,4,3,1.4330441598444013,0.7886948897397479,-0.3076023546507778,3.1736906743395803
GSE210776,FAM84A,4,3,1.3144178850244195,0.7561027709805401,-0.3898838502909099,3.018719620339749
GSE210776,FAM84B,4,3,-1.0729825960726944,0.6984624984808233,-2.7110343456105195,0.5650691534651309
GSE210776,FAM89A,4,3,-2.9829379419907833,1.4731252099101544,-5.361836385890996,-0.6040394980905712
GSE210776,FAM89B,4,3,-0.42151814200323495,0.6011010877371193,-1.941120043374419,1.0980837593679489
GSE210776,FAM92A,4,3,1.198190446080425,0.7268993678411741,-0.472874068382932,2.869254960543782
GSE210776,FAM92B,4,3,0.6227912979126058,0.6221202334089002,-0.923150838347232,2.1687334341724434
GSE210776,FAM96A,4,3,1.0339775270445755,0.690244285976655,-0.5944089286249372,2.662363982714088
GSE210776,FAM96B,4,3,-1.8422175487489096,0.9227098830251774,-3.72495021342266,0.040515115924840917
GSE210776,FAM98A,4,3,-2.0477303718057325,1.0026533008948977,-4.010328884165772,-0.08513185944569313
GSE210776,FAM98B,4,3,0.009712702807854485,0.5833427669929168,-1.487274128690669,1.506699534306378
GSE210776,FAM98C,4,3,-0.1643389429298207,0.5860340621496625,-1.664775030590386,1.3360971447307444
GSE210776,FAN1,4,3,-0.15833099277729462,0.5858402036607178,-1.6585188898032017,1.3418569042486124
GSE210776,FANCA,4,3,0.553296358634788,0.613947019381185,-0.9824571598878818,2.089049877157458
GSE210776,FANCB,4,3,-2.674426779197793,1.2985891930623614,-4.9079576708732064,-0.4408958875223794
GSE210776,FANCC,4,3,-0.38613392926482415,0.5982432744662826,-1.9021192072901982,1.1298513487605502
GSE210776,FANCD2,4,3,0.4256527039292698,0.6014513557695632,-1.0943918771026002,1.94569728496114
GSE210776,FANCE,4,3,-0.3868547950598783,0.5982989965794154,-1.9029106730734435,1.1292010829536872
GSE210776,FANCF,4,3,-1.3555789330857735,0.7670927577159298,-3.072222034618971,0.36106416844742406
GSE210776,FANCG,4,3,-0.3477922372030606,0.5954292773592044,-1.8602078916787472,1.164623417272626
GSE210776,FANCI,4,3,2.3108866835545716,1.1173530597563182,0.23907020655670008,4.382703160552444
GSE210776,FANCL,4,3,-0.8062263522402294,0.6483334264379921,-2.384401783237744,0.771949078757285
GSE210776,FANCM,4,3,-0.5531996166767185,0.6139363149224601,-2.0889397468439688,0.982540513490532
GSE210776,FANK1,4,3,-0.7652203309535861,0.641889548823805,-2.3355333222905137,0.8050926603833415
GSE210776,FAP,4,3,1.2820432794394625,0.7476968303689225,-0.4127582262081022,2.976844785087027
GSE210776,FAR1,4,3,-0.09729015360051081,0.5842798707320944,-1.5954789105348344,1.4008986033338127
GSE210776,FAR2,4,3,-2.3351445619312217,1.1286233458450292,-4.417383608102018,-0.2529055157604261
GSE210776,FARP1,4,3,-0.28510546311305923,0.5914618458430245,-1.7924739737933648,1.2222630475672465
GSE210776,FARP2,4,3,-1.742718431221535,0.8870400863852581,-3.5887014202703527,0.10326455782728283
GSE210776,FARS2,4,3,-1.0349838574812074,0.6904524918580014,-2.663615888580221,0.5936481736178061
GSE210776,FARSA,4,3,-1.0235083753490772,0.6880902727743041,-2.6493520307753196,0.6023352800771653
GSE210776,FARSB,4,3,-0.13854646606136084,0.5852528456591426,-1.637982137200394,1.3608892050776722
GSE210776,FAS,4,3,1.740727236044919,0.8863464643641917,-0.10453387759224819,3.5859883496820864
GSE210776,FASL,4,3,2.7647970501508796,1.347743606185634,0.4893867931812199,5.040207307120539
GSE210776,FASN,4,3,0.42492064950074643,0.601389089170547,-1.0950452464842828,1.9448865454857758
GSE210776,FASTK,4,3,0.2186769571105529,0.5881152944904464,-1.2844210820454094,1.7217749962665152
GSE210776,FASTKD1,4,3,-2.2357293377936407,1.0831819005204526,-4.275619430185721,-0.19583924540156028
GSE210776,FASTKD2,4,3,-0.6889327664330955,0.6307961689998491,-2.2456172440424216,0.8677517111762305
GSE210776,FASTKD3,4,3,-1.1946448966788776,0.726050976249422,-2.8647339453106504,0.47544415195289513
GSE210776,FASTKD5,4,3,-0.6535877426960018,0.6260510270735788,-2.204406115557847,0.8972306301658431
GSE210776,FAT1,4,3,0.5611783415849495,0.6148254464397368,-0.9756734518690885,2.0980301350389876
GSE210776,FAT3,4,3,-0.9036332648949077,0.6649886410757964,-2.5019512443835885,0.6946847145937731
GSE210776,FAT4,4,3,-3.8863437939553687,2.093700141814874,-6.722390067343026,-1.0502975205677108
GSE210776,FAU,4,3,1.5290619170623956,0.8171363679543862,-0.2426917540594029,3.300815588184194
GSE210776,FBF1,4,3,-1.8040580245186966,0.9087958689163635,-3.672541422900684,0.06442537386329117
GSE210776,FBL,4,3,0.2390374438802302,0.5890472232910128,-1.2652510301149522,1.7433259178754128
GSE210776,FBLIM1,4,3,1.9438761151086446,0.961198768422321,0.022277512701995184,3.865474717515294
GSE210776,FBLN1,4,3,2.0077629560064407,0.9864445420845054,0.06109263135672349,3.9544332806561577
GSE210776,FBLN2,4,3,-1.4210033904161625,0.7852583968907563,-3.15785360200481,0.31584682117248475
GSE210776,FBLN5,4,3,-0.7153925932413696,0.6345119895797946,-2.2766553062944093,0.8458701198116703
GSE210776,FBLN7,4,3,0.49091157150264336,0.6074327504368529,-1.036672682827773,2.01849582583306
GSE210776,FBN1,4,3,0.2580646419769526,0.5899930692772026,-1.247431082007444,1.763560365961349
GSE210776,FBRS,4,3,-0.6682548997076434,0.6279897944316606,-2.2214727190390686,0.8849629196237816
GSE210776,FBRSL1,4,3,-1.1042425487460976,0.7052684939794611,-2.7502557462847737,0.5417706487925786
GSE210776,FBXL12,4,3,0.1518293247225409,0.5856385477179037,-1.3481003552668573,1.651759004711939
GSE210776,FBXL13,4,3,0.11056687793168432,0.5845558367828894,-1.3879756481866596,1.6091094040500284
GSE210776,FBXL14,4,3,-0.9393205777353877,0.6715656481090476,-2.545523115952694,0.6668819604819185
GSE210776,FBXL15,4,3,0.005193281574870523,0.5833360303506849,-1.4917849060401631,1.5021714691899042
GSE210776,FBXL16,4,3,1.3799520130493736,0.7737600891652352,-0.3441352116980192,3.1040392377967665
GSE210776,FBXL17,4,3,0.06298678989923773,0.5837300669035145,-1.4344969078472656,1.5604704876457411
GSE210776,FBXL18,4,3,-1.2426189744770904,0.737743524906383,-2.926102127134212,0.4408641781800309
GSE210776,FBXL19,4,3,-1.21098225269267,0.7299811349669947,-2.8855853483810803,0.46362084299574025
GSE210776,FBXL2,4,3,-2.059718990939318,1.0075775654969417,-4.027130990397756,-0.0923069914808794
GSE210776,FBXL20,4,3,-0.7530577902695673,0.6400429368819017,-2.3211103870677467,0.814994806528612
GSE210776,FBXL21,4,3,0.9954552012374399,0.6824264391004006,-0.6236832759929972,2.614593678467877
GSE210776,FBXL22,4,3,1.4617302446807088,0.7969988641547658,-0.2880556955236775,3.2115161848850953
GSE210776,FBXL3,4,3,-1.0875185966146306,0.701603003131599,-2.7292488110013764,0.5542116177721153
GSE210776,FBXL4,4,3,0.9806124302847544,0.6794934071762306,-0.635042815430806,2.596267676000315
GSE210776,FBXL5,4,3,1.4971505713235915,0.807479316654789,-0.26410254588047377,3.2584036885276566
GSE210776,FBXL6,4,3,-0.5381099456954822,0.6122895646989729,-2.0717890489460853,0.995569157555121
GSE210776,FBXL7,4,3,-2.041967041514133,1.0002962731963314,-4.002257367744161,-0.08167671528410603
GSE210776,FBXL8,4,3,-0.6265388901502129,0.6225884314203994,-2.1730626430051787,0.9199848627047527
GSE210776,FBXO10,4,3,-0.6262826554073209,0.6225563297797378,-2.1727665371473925,0.920201226332751
GSE210776,FBXO11,4,3,-0.09711325689394751,0.5842764317997884,-1.5952976048304979,1.401071091042603
GSE210776,FBXO16,4,3,-0.40657803912454415,0.5998639035231693,-1.9246153152724677,1.1114592370233793
GSE210776,FBXO17,4,3,-0.4708974774926723,0.6055077767642295,-1.9960593296308193,1.054264374645475
GSE210776,FBXO18,4,3,-0.07941601906343011,0.5839640237417216,-1.5771997796931805,1.4183677415663203
GSE210776,FBXO2,4,3,1.268151387016527,0.7441541273725275,-0.42263023569951774,2.958933009732572
GSE210776,FBXO21,4,3,-1.4200878758644118,0.7849982908510431,-3.156650409761008,0.31647465803218444
GSE210776,FBXO22,4,3,-2.595645506269705,1.2570708927551446,-4.793181294740092,-0.3981097177993185
GSE210776,FBXO24,4,3,0.9395802577385105,0.67161443940653,-0.6666806271815343,2.5458411426585554
GSE210776,FBXO25,4,3,-0.230101220703941,0.5886279905102777,-1.7338542883132086,1.2736518469053266
GSE210776,FBXO27,4,3,1.8905924747163974,0.9407673238787606,-0.010473476641589263,3.7916584260743837
GSE210776,FBXO28,4,3,0.46079026157070224,0.604566099849173,-1.0631851743142018,1.9847656974556063
GSE210776,FBXO3,4,3,0.5973480951779956,0.6190158080146113,-0.9447320350580862,2.1394282254140773
GSE210776,FBXO30,4,3,0.37400829826603266,0.5973215540505188,-1.1408086814514753,1.8888252779835406
GSE210776,FBXO31,4,3,-0.31755691792317087,0.5934175729454197,-1.8274155034294837,1.1923016675831422
GSE210776,FBXO32,4,3,1.2519109699398585,0.740061440998909,-0.43421477618390214,2.9380367160636194
GSE210776,FBXO33,4,3,0.16676292305078694,0.5861143205837777,-1.3337759048222675,1.6673017509238415
GSE210776,FBXO34,4,3,-0.7966813297439806,0.6468034474495971,-2.372993520816032,0.779630861328071
GSE210776,FBXO36,4,3,3.4555927774271056,1.7774454776739712,0.8425036960844263,6.068681858769785
GSE210776,FBXO38,4,3,0.7064676462651258,0.633242986855272,-0.8532330488373714,2.266168341367623
GSE210776,FBXO4,4,3,0.7857849090918392,0.6450791256689804,-0.7884247240796627,2.3599945422633413
GSE210776,FBXO41,4,3,0.3840468442685623,0.5980825311925975,-1.1317347533996116,1.8998284419367362
GSE210776,FBXO42,4,3,-1.1888441753183525,0.7246683806521708,-2.857342317694717,0.479653967058012
GSE210776,FBXO44,4,3,2.344453005925557,1.1329793230326715,0.25819957756113343,4.430706434289981
GSE210776,FBXO45,4,3,-2.074194798569633,1.0135617395746654,-4.047440545746105,-0.1009490513931608
GSE210776,FBXO46,4,3,-0.8340751675927086,0.6529014718528139,-2.4178006154749383,0.7496502802895212
GSE210776,FBXO47,4,3,0.046663909500490236,0.5835510853783203,-1.4505901937129075,1.5439180127138878
GSE210776,FBXO48,4,3,-0.6943879885281813,0.6315508011945548,-2.2520033318877033,0.8632273548313406
GSE210776,FBXO5,4,3,-0.21761135930455328,0.5880688037031709,-1.7206499869871892,1.2854272683780827
GSE210776,FBXO6,4,3,0.4559924761517995,0.6041262471640383,-1.0674284739159647,1.9794134262195637
GSE210776,FBXO7,4,3,-0.9969400127690378,0.6827222722393262,-2.6164294017539103,0.6225493762158347
GSE210776,FBXO8,4,3,0.01135751917378484,0.5833462326575116,-1.485633759149872,1.5083487974974419
GSE210776,FBXO9,4,3,-1.3987018372296915,0.7789700162803048,-3.1285836871091623,0.33118001264977903
GSE210776,FBXW10,4,3,0.08841587954173129,0.5841150701088471,-1.409561574671164,1.5863933337546268
GSE210776,FBXW11,4,3,-1.4565296847009122,0.7954812055748273,-3.204648845209216,0.2915894758073916
GSE210776,FBXW17,4,3,1.0352458595255327,0.6905067322998093,-0.5934501412072459,2.663941860258311
GSE210776,FBXW2,4,3,-0.15796031459073115,0.5858284794318936,-1.6581332001561124,1.3422125709746502
GSE210776,FBXW4,4,3,-0.8089043579184232,0.6487659593592751,-2.3876061376965394,0.7697974218596928
GSE210776,FBXW5,4,3,0.8039110118227505,0.6479606248263212,-0.7738106164541757,2.3816326400996766
GSE210776,FBXW7,4,3,-1.0609456492007046,0.6958939003891238,-2.695982654205441,0.5740913558040315
GSE210776,FBXW8,4,3,3.110770737226868,1.5510227912920325,0.6697854535703951,5.5517560208833405
GSE210776,FBXW9,4,3,-0.5943178405849031,0.6186547028970836,-2.135948116185845,0.9473124350160388
GSE210776,FCER1A,4,3,0.6870930949035299,0.6305430254397445,-0.8692789963809813,2.243465186188041
GSE210776,FCER1G,4,3,2.793630786038071,1.3637706302033024,0.5047312135384372,5.082530358537705
GSE210776,FCER2A,4,3,0.2768171939976104,0.5909961092226045,-1.2299577238947594,1.78359211188998
GSE210776,FCF1,4,3,0.9086527676000079,0.6658983185400488,-0.6907580553293141,2.50806359052933
GSE210776,FCGR1,4,3,2.7654521311493623,1.3481058823011884,0.48973607736579616,5.041168184932928
GSE210776,FCGR2B,4,3,6.219148098608214,4.451113640575549,2.084006243528145,10.354289953688284
GSE210776,FCGR3,4,3,3.68982242095353,1.9448122831504704,0.956474498176255,6.423170343730805
GSE210776,FCGR4,4,3,2.1087438958924114,1.028013415179684,0.12148036637392434,4.096007425410899
GSE210776,FCGRT,4,3,-0.8308035328847787,0.6523567843587164,-2.413868226064576,0.7522611602950182
GSE210776,FCHO1,4,3,1.7107198615158787,0.8759895777918241,-0.12372871013857667,3.545168433170334
GSE210776,FCHO2,4,3,-2.0199596163074682,0.9913570184846348,-3.9714711131248897,-0.06844811949004681
GSE210776,FCHSD1,4,3,-1.010039422928681,0.6853512969203437,-2.632643978034204,0.6125651321768419
GSE210776,FCHSD2,4,3,-0.46101392522056756,0.6045867172580609,-1.9850153468139224,1.0629874963727872
GSE210776,FCNA,4,3,1.0419546574525724,0.6919002841520441,-0.5883839980415835,2.6722933129467283
GSE210776,FCRL1,4,3,1.151283807569133,0.7158787738904214,-0.5070647377546307,2.809632352892897
GSE210776,FCRLA,4,3,0.4330974663370331,0.6020906748680891,-1.0877547738800273,1.9539497065540934
GSE210776,FCRLB,4,3,0.5435766099940234,0.6128808864265928,-0.990842893693413,2.0779961136814595
GSE210776,FDFT1,4,3,-1.060746081782656,0.6958515583350591,-2.6957333436596294,0.5742411800943175
GSE210776,FDPS,4,3,-2.822647191908502,1.3800670503322285,-5.12518179111788,-0.5201125926991241
GSE210776,FDX1,4,3,0.20092847433555275,0.5873705585132146,-1.3012175696909145,1.7030745183620202
GSE210776,FDX1L,4,3,-1.002985678872725,0.6839313605357115,-2.623908476119401,0.617937118373951
GSE210776,FDXACB1,4,3,0.24850409589026445,0.5895087619007572,-1.2563735933981206,1.7533817851786495
GSE210776,FDXR,4,3,-1.1565781571894056,0.7171006367020976,-2.816341334861081,0.5031850204822699
GSE210776,FECH,4,3,0.24866743778897238,0.5895168827949866,-1.2562206168334373,1.753555492411382
GSE210776,FEM1A,4,3,-1.1556772701196594,0.7168923286004562,-2.815199360828762,0.5038448205894435
GSE210776,FEM1B,4,3,0.942042774203309,0.6720777921762,-0.6647721020111509,2.548857650417769
GSE210776,FEM1C,4,3,-1.1670284423636164,0.7195288718618982,-2.8295993774351604,0.4955424927079277
GSE210776,FEN1,4,3,0.6233968127828257,0.6221956919521119,-0.9226390762583158,2.169432701823967
GSE210776,FER,4,3,-2.2397430680560317,1.0849782344238381,-4.281323922531949,-0.19816221358011443
GSE210776,FER1L5,4,3,-0.3965894968934851,0.5990616562379562,-1.9136113354323152,1.120432341645345
GSE210776,FERMT2,4,3,-2.4463047768680424,1.1817740394660736,-4.577009625037508,-0.31559992869857645
GSE210776,FERMT3,4,3,2.5077398206342365,1.2122092341327966,0.34977249144582867,4.665707149822644
GSE210776,FES,4,3,0.08444302734440726,0.5840463958200423,-1.4134463658292924,1.5823324205181069
GSE210776,FEZ1,4,3,-3.3080376610626043,1.6776446500341882,-5.846706542104663,-0.769368780020546
GSE210776,FEZ2,4,3,-1.226791680241173,0.7338351160042293,-2.9058095424576083,0.4522261819752622
GSE210776,FFAR2,4,3,2.6865177027764564,1.3050710700664623,0.4474194416973849,4.9256159638555275
GSE210776,FGD1,4,3,-0.5832954494011184,0.6173566914625387,-2.1233076136136253,0.9567167148113882
GSE210776,FGD2,4,3,0.9418882315111308,0.6720486773992499,-0.6648918402774628,2.548668303299724
GSE210776,FGD3,4,3,2.0458205390611335,1.0018715011377721,0.0839873252606167,4.00765375286165
GSE210776,FGD4,4,3,0.41317659466228346,0.6004048231710054,-1.105544962666029,1.9318981519905958
GSE210776,FGD5,4,3,-1.8853847171515654,0.9388008865002022,-3.784462779154067,0.013693344850936207
GSE210776,FGD6,4,3,-0.5655801413847809,0.6153214229662163,-2.1030516950946425,0.9718914123250809
GSE210776,FGF1,4,3,2.186303722154163,1.061325729883848,0.16709869939847666,4.205508744909849
GSE210776,FGF11,4,3,-0.10866645470090647,0.5845141731710598,-1.607155576334408,1.3898226669325953
GSE210776,FGF12,4,3,0.33573396729973704,0.5946050630132155,-1.1756345549580107,1.8471024895574848
GSE210776,FGF13,4,3,-3.1712999090850675,1.5890476446696291,-5.642025598384235,-0.7005742197859002
GSE210776,FGF18,4,3,-0.19319229551106795,0.587065659637817,-1.6949484135490926,1.308563822526957
GSE210776,FGF2,4,3,1.1567323486404346,0.7171363059724549,-0.503072107620538,2.816536804901407
GSE210776,FGF9,4,3,-0.9607806929668513,0.6756432873311197,-2.5718521540173005,0.650290768083598
GSE210776,FGFBP1,4,3,2.5251526017857944,1.22097289956389,0.3593988090003264,4.690906394571263
GSE210776,FGFBP3,4,3,-0.4704084252714923,0.6054617419899739,-1.9955122997760073,1.054695449233023
GSE210776,FGFR1,4,3,1.0798101464406538,0.6999323285689519,-0.5599642384765171,2.7195845313578246
GSE210776,FGFR1OP,4,3,-1.3972057571489898,0.7785517261143615,-3.126623089963985,0.33221157566600534
GSE210776,FGFR1OP2,4,3,-2.2541186731779526,1.0914384326102868,-4.301768516953904,-0.2064688294020014
GSE210776,FGFR2,4,3,1.0674664036125432,0.6972817856174831,-0.5692002416234754,2.7041330488485618
GSE210776,FGFR3,4,3,0.7823067980234711,0.644533725956707,-0.7912372152266461,2.3558508112735885
GSE210776,FGFRL1,4,3,-0.6238388625928286,0.6222508259814448,-2.1699432488133445,0.9222655236276873
GSE210776,FGGY,4,3,0.47813145650502253,0.6061943023032947,-1.0478947659853832,2.004157678995428
GSE210776,FGL2,4,3,2.8240256795179466,1.3808454371910135,0.5208418328585016,5.127209526177392
GSE210776,FGR,4,3,1.331989019059487,0.7607528080228387,-0.37754541677400555,3.0415234548929795
GSE210776,FH1,4,3,-1.1393834748848566,0.7131528036174024,-2.7945716244245435,0.5158046746548304
GSE210776,FHAD1,4,3,-0.017203861852719313,0.5833629306195981,-1.5142165652952277,1.4798088415897892
GSE210776,FHDC1,4,3,-0.08026400367892425,0.5839775643619904,-1.578065129080098,1.4175371217222497
GSE210776,FHIT,4,3,4.397663187512324,2.517277484413439,1.2879408230362497,7.507385551988399
GSE210776,FHL1,4,3,-0.5292622558835679,0.6113451868836297,-2.0617581514513676,1.0032336396842316
