meta_group,module,k,pooled_g,se,ci_low,ci_high,p,mKH_se,mKH_df,mKH_ci_low,mKH_ci_high,mKH_p,tau2,I2,Q,FDR_BH,FDR_BH_mKH
Acute_EAE,BBB_specialization,3,-1.790609974504764,0.6806695297214174,-3.124722252758742,-0.45649769625078584,0.008521929300488845,0.6806695297214174,2,-4.719294584617902,1.1380746356083749,0.11920826571464817,0.19560319694504763,13.322007134946972,2.3073907619362553,0.012782893950733266,0.17881239857197226
Acute_EAE,Endothelial_immune_activation,3,2.5969105105111874,0.7445381851118488,1.1376156676919638,4.0562053533304105,0.0004867426427109871,0.7445381851118488,2,-0.606578744063019,5.800399765085394,0.07327743699810342,0.0,0.0,1.92185149159838,0.0014602279281329613,0.17881239857197226
Acute_EAE,Structural_ECM_remodeling,3,0.7979221894310349,0.5133298368996009,-0.20820429089218284,1.8040486697542526,0.1200879693568973,0.5133298368996009,2,-1.4107578345668788,3.0066022134289483,0.2603249259004645,0.0,0.0,0.9687675052840787,0.1200879693568973,0.2603249259004645
