GSE199460__GSE210776,GSE199460__GSE95401,GSE199460__GSE279183,GSE199460__Macnair_All_EC,GSE210776__GSE95401,GSE210776__GSE279183,GSE210776__Macnair_All_EC,GSE95401__GSE279183,GSE95401__Macnair_All_EC,GSE279183__Macnair_All_EC,mean_within_mouse,mean_mouse_human_first,mean_mouse_human_validation,mean_mouse_human_all,within_minus_all_cross,pooled_mouse__GSE279183,pooled_mouse__Macnair_All_EC,n_genes
0.39480989305517383,0.16437242822119277,0.08848496234756638,-0.046028515238687256,-0.009361974417004544,0.06737783124561048,0.024178529500269687,0.02925549561940465,-0.05847602045545714,0.007288401324143249,0.18327344895312067,0.06170609640419383,-0.026775335397958237,0.0174653805031178,0.16580806845000287,0.08764482464616431,-0.03437888399090709,6532
0.5153649349370034,0.34546183747016734,0.10637144559931587,-0.011024663812413736,0.19670206647890717,0.0660654776872469,0.007213248329294138,0.16035947290362798,-0.07606591112839793,-0.04187796852970836,0.352509612962026,0.11093213206339692,-0.02662577553717251,0.042153178263112205,0.3103564346989138,0.14450059609534655,-0.03224944482738175,6602
0.3940296977526603,0.24102505344530753,0.11411896725206223,-0.04801184596918985,0.045612503186908536,0.1047242415420578,0.022843351133113775,0.08739036434720493,-0.03026075531116711,-0.03255601677163106,0.2268890847949588,0.10207785771377498,-0.01847641671574773,0.04180072049901362,0.1850883642959452,0.14726898231596436,-0.028079799899236604,6578
0.43168221135291185,0.3471244638919187,0.12300992346649417,0.036511386552279416,0.1295687802277478,0.09128336955936732,0.0242011636039548,0.1622636772013273,0.009335332925919312,-0.07209055767685263,0.30279181849085945,0.12551899007572961,0.02334929436071784,0.07443414221822373,0.22835767627263573,0.1729026987245573,0.03122366063067466,6568
0.4102791990371627,0.3525620424408734,0.11342903465212555,-0.001994517336672928,0.34757603365056233,0.06098276571039608,0.020910356033496065,0.23969932701196503,0.023232463507437885,-0.02573565229609918,0.37013909170953285,0.1380370424581622,0.014049434068087008,0.0760432382631246,0.29409585344640826,0.20851279883972768,0.020372634139338045,6552
0.311569757452185,0.2537118228020648,0.15501922067551457,-0.01019636556726291,0.022394312942752858,0.06721169018332812,0.03513175102678667,0.06430341182372583,0.010007444771522047,-0.05036513988562664,0.1958919643990009,0.0955114408941895,0.01164761007701527,0.05357952548560239,0.1423124389133985,0.137065864445819,0.007996790067439285,6572
0.5036037839732811,0.43773341274879657,0.1390586095161977,-0.060163413463864716,0.35986769571043775,0.11841586427215679,-0.044169263759131626,0.17449282780272513,-0.045678797340920826,0.0078052662232867215,0.43373496414417173,0.14398910053035988,-0.050003824854639056,0.046992637837860396,0.38674232630631133,0.18546590514599123,-0.06005997104141233,6535
0.2888499286256675,0.24533070384180142,0.1349876709243253,0.0014261270298700384,-0.014438997835896542,0.028836785650856647,0.030805303614877582,0.054871719971834376,-0.031583224869290556,0.03935466278600279,0.17324721154385747,0.0728987255156721,0.00021606859181902185,0.03655739705374556,0.13668981449011192,0.0959926778002691,-0.007185402129147942,6569
0.4578811249287694,0.37797640621213835,0.08859311912963153,0.03938467797331096,0.20954824073608483,0.036048204998161686,0.04743495035529951,0.1523164218012363,0.006905113016603395,-0.03623956071966707,0.3484685906256642,0.09231924864300985,0.03124158044840462,0.061780414545707235,0.286688176079957,0.13029531071621736,0.040636129828456054,6602
0.414706538966164,0.36929369514312355,0.13053044004788675,-0.03960852206893482,0.2540048404854259,0.09823692237349314,0.018114176586191622,0.18121870678988033,-0.010048712883492844,0.03728499648842852,0.3460016915315711,0.13666202307042008,-0.01051435278874535,0.06307383514083736,0.28292785639073376,0.18093682073589157,-0.011285293339249203,6590
0.34384122657251076,0.34867659841991105,0.10246345585566283,-0.06381027776625163,0.2155246968905496,0.09016162743025243,0.009040615866453728,0.13851598309388835,-0.032048622840521575,-0.07157730981141248,0.3026808406276571,0.11038035545993453,-0.028939428246773157,0.04072046360658069,0.26196037702107644,0.1500640858649679,-0.03409810779419982,6547
0.4796221729437883,0.17710920842239403,0.19575729623545485,-0.04290560378762341,-0.01281326222357751,0.0761556754874451,0.02193803234165367,0.10849713983758166,-0.0901531060812654,-0.038434278097724435,0.21463937304753497,0.12680337052016055,-0.03704022584241171,0.04488157233887441,0.16975780070866056,0.17861247204672662,-0.06751582499095943,6452
0.4715271284386967,0.3403823248299336,0.12381702172877157,0.03679925864991452,0.23417473668168975,0.0845503904662103,0.007873832897806892,0.1730409344370719,-0.005371070700268367,-0.07934396556868331,0.34869472998344,0.12713611554401794,0.01310067361581768,0.0701183945799178,0.27857633540352217,0.1500832340992268,0.01539974175218182,6581
0.5417234196165582,0.4479686529182302,0.1218062992991023,-0.09052157812096039,0.3117638579665368,0.06516617119511121,-0.04618248804101648,0.14024776241057735,-0.03705832490912742,0.03652425314498181,0.4338186435004417,0.10907341096826362,-0.057920797023701426,0.025576306972281096,0.4082423365281606,0.13169040778884142,-0.06449790855061804,6523
0.31143399987014525,0.32603147642699115,0.09976563765722651,0.027768072475235925,0.08484802623743228,0.04257553523432751,0.01383086398980618,0.13082051688047894,-0.06002073375137427,0.027573399988705845,0.24077116751152286,0.09105389659067764,-0.006140599095444055,0.042456648747616794,0.19831451876390607,0.12844268953460772,-0.013132644010588465,6566
0.4672576513377711,0.23451449496288174,0.019847439405828456,0.02045427634524176,0.3805494845794614,0.10404244209007285,0.008603555422618031,0.2617299715206968,-0.08676629816896392,-0.12219448644327235,0.3607738769600381,0.1285399510055327,-0.01923615546703471,0.054651897769249,0.3061219791907891,0.20365667475552598,-0.03866413031944628,6490
0.5151561260967188,0.4113328178461026,0.08673388564531953,-0.031062373922399137,0.2530584296623092,0.07980403078152468,-0.032028674967512445,0.13250798138161857,-0.02851237396716008,-0.04557259736977958,0.3931824578683769,0.09968196593615426,-0.030534474285690557,0.03457374582523185,0.35860871204314504,0.13575095899720815,-0.03617168784020967,6596
0.4030724096625438,0.4323666810329095,0.14874197573357012,-0.0503271796212851,0.16591234468247887,0.07201008973111941,-0.021223171580130807,0.1447714816789972,-0.04238470718762747,-0.08258596331689257,0.3337838117926441,0.12184118238122892,-0.03797835279634779,0.04193141479244055,0.29185239700020355,0.16593632972176572,-0.05074199811942528,6599
0.13853103921855506,0.16359310047505024,0.14153580938438876,-0.06642203974548315,-0.08796235222337022,0.04438883782269279,0.025117838756066456,0.08449508691647535,-0.06688134182431806,-0.007664678795362448,0.07138726249007836,0.09013991137451897,-0.03606184760457825,0.027039031884970356,0.04434823060510801,0.14822248851885575,-0.056966551740735304,6559
0.49203397171753993,0.44668579111411366,0.13305340114406125,-0.08608187868605777,0.26582498050418063,0.08700237228998339,0.004067627567242565,0.1338684672600272,-0.08048448637326122,0.049211728713856144,0.4015149144452781,0.11797474689802395,-0.05416624583069215,0.03190425053366591,0.3696106639116122,0.1498809567484813,-0.06329917956310065,6604
0.5740445715093658,0.4056638502896763,0.13773578159613556,0.016640769438778683,0.2806050872543693,0.1010079254182373,0.0494879354485824,0.14049974813618582,-0.009430002149672859,0.057076898595124756,0.42010450301780383,0.12641448505018624,0.01889956757922941,0.07265702631470781,0.347447476703096,0.1552212089053506,0.027304019946583876,6593
0.5559860712865781,0.23758247378146843,0.17996968974001795,-0.004013497627847238,0.0522964331139813,0.10251553137828126,0.04325951385125779,0.07911110893037239,-0.03888457668224738,0.17896706609229232,0.2819549927273426,0.12053211001622387,0.00012047984705439163,0.06032629493163913,0.22162869779570346,0.1595426115892589,-0.005816979468099466,6574
,,,,,,,,,,,,,,,,,0
0.5514799539118593,0.30766650900561915,0.07547891829503613,-0.03026584615061869,0.2703792324004637,0.06178845094269214,-0.05397675783073071,0.1297302345536545,-0.07286924148061187,-0.001878315868385171,0.37650856510598074,0.08899920126379425,-0.05237061515398709,0.018314293054903587,0.3581942720510772,0.11699188320065637,-0.067445600324911,6560
0.3485728744759588,0.4403792786707426,0.19153181392613672,-0.10184765018697794,0.12092687582751976,0.04048158179855871,0.007440411515843352,0.2101442802013198,-0.09609600479216901,-0.11711294941782048,0.3032930096580737,0.1473858919753384,-0.06350108115443454,0.04194240541045194,0.2613506042476218,0.188441514088805,-0.07520625009231259,6595
0.48962256453426706,0.17023018318624092,0.13692242148139255,0.0073374373455215355,-0.04143607459010675,0.08954294130880466,0.030206613922842625,0.036246691752313695,-0.005046924141535874,0.024380692304393055,0.20613889104346705,0.08757068484750363,0.010832375708942762,0.04920153027822321,0.15693736076524384,0.11612830138448077,0.01554398136801945,6484
0.4877029083337759,0.2388447682102426,0.14443807963060898,-0.05054526098175784,0.06564305520092702,0.0804000447652366,0.0378290220093373,0.012277847731687925,-0.0523029973924757,0.052333045873913374,0.26406357724831514,0.07903865737584449,-0.021673078788298748,0.02868278929377287,0.23538078795454226,0.1087924190620071,-0.029631245961514428,6585
0.5075981804336921,0.2797344749761145,0.03671345191262514,0.08590031877823699,0.30912929019652535,0.06807147403404216,0.0763439679748741,0.12673052342758986,0.014648736370391421,0.052587348914124164,0.3654873152021107,0.07717181645808573,0.05896434104116751,0.06806807874962661,0.2974192364524841,0.1012426579433975,0.07658897385807423,6586
0.5184899579724774,0.26320646547990584,0.19275399576178515,0.06039659036088177,0.05792863193311421,0.0771009713541969,0.06395624073210535,0.1311769026941972,-0.01750982642040282,0.10090658228849958,0.27987501846183255,0.13367728993672642,0.03561433489086143,0.08464581241379394,0.19522920604803862,0.17898650955036352,0.041282480996445145,6603
0.5154331818174622,0.33972585792031473,0.12640696046802527,0.031751346049845225,0.2535594698239045,0.06067536346287269,0.02044577912687862,0.17188001103043554,-0.07768173740113475,0.06678910846760396,0.36957283652056044,0.11965411165377783,-0.008494870741470303,0.05557962045615377,0.31399321606440667,0.15311296842132602,-0.012294828326998665,6577
0.5157834936347399,0.2658041366061955,0.11023456080159039,0.10604683547782266,0.18436870310580192,0.11400457449134675,0.10309784944507343,0.14681398597223572,-0.008902213522074359,-0.011231816319756414,0.3219854444489124,0.12368437375505763,0.06674749046694058,0.09521593211099912,0.22676951233791331,0.16747917843249707,0.09197087214945161,6583
